DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName,zipCode,zipcode
2023-02-24,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,35,1,Good,2199,02199
2023-02-24,0,EST,Boston,MA,42.34748,-71.08199,PM10,10,1,Good,2199,02199
2023-02-25,0,EST,Boston,MA,42.34748,-71.08199,OZONE,32,1,Good,2199,02199
2023-02-25,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,28,1,Good,2199,02199
2023-02-25,0,EST,Boston,MA,42.34748,-71.08199,PM10,11,1,Good,2199,02199
2023-02-26,0,EST,Boston,MA,42.34748,-71.08199,OZONE,26,1,Good,2199,02199
2023-02-26,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,66,2,Moderate,2199,02199
2023-02-26,0,EST,Boston,MA,42.34748,-71.08199,PM10,17,1,Good,2199,02199
2023-02-27,0,EST,Boston,MA,42.34748,-71.08199,OZONE,36,1,Good,2199,02199
2023-02-27,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,46,1,Good,2199,02199
2023-02-27,0,EST,Boston,MA,42.34748,-71.08199,PM10,35,1,Good,2199,02199
2023-02-28,0,EST,Boston,MA,42.34748,-71.08199,OZONE,33,1,Good,2199,02199
2023-02-28,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,30,1,Good,2199,02199
2023-02-28,0,EST,Boston,MA,42.34748,-71.08199,PM10,16,1,Good,2199,02199
2023-03-01,0,EST,Boston,MA,42.34748,-71.08199,OZONE,33,1,Good,2199,02199
2023-03-01,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,35,1,Good,2199,02199
2023-03-01,0,EST,Boston,MA,42.34748,-71.08199,PM10,18,1,Good,2199,02199
2023-03-02,0,EST,Boston,MA,42.34748,-71.08199,OZONE,30,1,Good,2199,02199
2023-03-02,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,29,1,Good,2199,02199
2023-03-02,0,EST,Boston,MA,42.34748,-71.08199,PM10,12,1,Good,2199,02199
2023-03-03,0,EST,Boston,MA,42.34748,-71.08199,OZONE,39,1,Good,2199,02199
2023-03-03,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,20,1,Good,2199,02199
2023-03-03,0,EST,Boston,MA,42.34748,-71.08199,PM10,10,1,Good,2199,02199
2023-03-04,0,EST,Boston,MA,42.34748,-71.08199,OZONE,38,1,Good,2199,02199
2023-03-04,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,17,1,Good,2199,02199
2023-03-04,0,EST,Boston,MA,42.34748,-71.08199,PM10,6,1,Good,2199,02199
2023-03-05,0,EST,Boston,MA,42.34748,-71.08199,OZONE,34,1,Good,2199,02199
2023-03-05,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,23,1,Good,2199,02199
2023-03-05,0,EST,Boston,MA,42.34748,-71.08199,PM10,9,1,Good,2199,02199
2023-03-06,0,EST,Boston,MA,42.34748,-71.08199,OZONE,39,1,Good,2199,02199
2023-03-06,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,17,1,Good,2199,02199
2023-03-06,0,EST,Boston,MA,42.34748,-71.08199,PM10,10,1,Good,2199,02199
2023-03-07,0,EST,Boston,MA,42.34748,-71.08199,OZONE,38,1,Good,2199,02199
2023-03-07,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,20,1,Good,2199,02199
2023-03-07,0,EST,Boston,MA,42.34748,-71.08199,PM10,9,1,Good,2199,02199
2023-03-08,0,EST,Boston,MA,42.34748,-71.08199,OZONE,33,1,Good,2199,02199
2023-03-08,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,20,1,Good,2199,02199
2023-03-08,0,EST,Boston,MA,42.34748,-71.08199,PM10,8,1,Good,2199,02199
2023-03-09,0,EST,Boston,MA,42.34748,-71.08199,OZONE,33,1,Good,2199,02199
2023-03-09,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,21,1,Good,2199,02199
2023-03-09,0,EST,Boston,MA,42.34748,-71.08199,PM10,11,1,Good,2199,02199
2023-03-10,0,EST,Boston,MA,42.34748,-71.08199,OZONE,36,1,Good,2199,02199
2023-03-10,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,28,1,Good,2199,02199
2023-03-10,0,EST,Boston,MA,42.34748,-71.08199,PM10,17,1,Good,2199,02199
2023-03-11,0,EST,Boston,MA,42.34748,-71.08199,OZONE,33,1,Good,2199,02199
2023-03-11,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,27,1,Good,2199,02199
2023-03-11,0,EST,Boston,MA,42.34748,-71.08199,PM10,12,1,Good,2199,02199
2023-03-12,0,EST,Boston,MA,42.34748,-71.08199,OZONE,39,1,Good,2199,02199
2023-03-12,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,25,1,Good,2199,02199
2023-03-12,0,EST,Boston,MA,42.34748,-71.08199,PM10,12,1,Good,2199,02199
2023-03-13,0,EST,Boston,MA,42.34748,-71.08199,OZONE,36,1,Good,2199,02199
2023-03-13,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,36,1,Good,2199,02199
2023-03-14,0,EST,Boston,MA,42.34748,-71.08199,OZONE,36,1,Good,2199,02199
2023-03-14,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,34,1,Good,2199,02199
2023-03-15,0,EST,Boston,MA,42.34748,-71.08199,OZONE,39,1,Good,2199,02199
2023-03-15,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,17,1,Good,2199,02199
2023-03-16,0,EST,Boston,MA,42.34748,-71.08199,OZONE,38,1,Good,2199,02199
2023-03-16,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,22,1,Good,2199,02199
2023-03-17,0,EST,Boston,MA,42.34748,-71.08199,OZONE,47,1,Good,2199,02199
2023-03-17,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,54,2,Moderate,2199,02199
2023-03-18,0,EST,Boston,MA,42.34748,-71.08199,OZONE,42,1,Good,2199,02199
2023-03-18,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,44,1,Good,2199,02199
2023-03-19,0,EST,Boston,MA,42.34748,-71.08199,OZONE,41,1,Good,2199,02199
2023-03-19,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,18,1,Good,2199,02199
2023-03-20,0,EST,Boston,MA,42.34748,-71.08199,OZONE,44,1,Good,2199,02199
2023-03-20,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,29,1,Good,2199,02199
2023-03-21,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,50,1,Good,2199,02199
2023-03-22,0,EST,Boston,MA,42.34748,-71.08199,OZONE,42,1,Good,2199,02199
2023-03-22,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,47,1,Good,2199,02199
2023-03-23,0,EST,Boston,MA,42.34748,-71.08199,OZONE,43,1,Good,2199,02199
2023-03-23,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,44,1,Good,2199,02199
2023-03-24,0,EST,Boston,MA,42.34748,-71.08199,OZONE,37,1,Good,2199,02199
2023-03-24,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,27,1,Good,2199,02199
2023-03-25,0,EST,Boston,MA,42.34748,-71.08199,OZONE,35,1,Good,2199,02199
2023-03-25,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,30,1,Good,2199,02199
2023-03-26,0,EST,Boston,MA,42.34748,-71.08199,OZONE,46,1,Good,2199,02199
2023-03-26,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,25,1,Good,2199,02199
2023-03-27,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,28,1,Good,2199,02199
2023-03-28,0,EST,Boston,MA,42.34748,-71.08199,OZONE,31,1,Good,2199,02199
2023-03-28,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,27,1,Good,2199,02199
2023-03-29,0,EST,Boston,MA,42.34748,-71.08199,OZONE,41,1,Good,2199,02199
2023-03-29,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,32,1,Good,2199,02199
2023-03-30,0,EST,Boston,MA,42.34748,-71.08199,OZONE,38,1,Good,2199,02199
2023-03-30,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,19,1,Good,2199,02199
2023-03-31,0,EST,Boston,MA,42.34748,-71.08199,OZONE,41,1,Good,2199,02199
2023-03-31,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,28,1,Good,2199,02199
2023-04-01,0,EST,Boston,MA,42.34748,-71.08199,OZONE,37,1,Good,2199,02199
2023-04-01,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,55,2,Moderate,2199,02199
2023-04-02,0,EST,Boston,MA,42.34748,-71.08199,OZONE,44,1,Good,2199,02199
2023-04-02,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,15,1,Good,2199,02199
2023-04-03,0,EST,Boston,MA,42.34748,-71.08199,OZONE,46,1,Good,2199,02199
2023-04-03,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,23,1,Good,2199,02199
2023-04-04,0,EST,Boston,MA,42.34748,-71.08199,OZONE,41,1,Good,2199,02199
2023-04-04,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,41,1,Good,2199,02199
2023-04-04,0,EST,Boston,MA,42.34748,-71.08199,PM10,19,1,Good,2199,02199
2023-04-05,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,37,1,Good,2199,02199
2023-04-05,0,EST,Boston,MA,42.34748,-71.08199,PM10,24,1,Good,2199,02199
2023-04-06,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,50,1,Good,2199,02199
2023-04-06,0,EST,Boston,MA,42.34748,-71.08199,PM10,21,1,Good,2199,02199
2023-04-07,0,EST,Boston,MA,42.34748,-71.08199,OZONE,43,1,Good,2199,02199
2023-04-07,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,20,1,Good,2199,02199
2023-04-07,0,EST,Boston,MA,42.34748,-71.08199,PM10,10,1,Good,2199,02199
2023-04-08,0,EST,Boston,MA,42.34748,-71.08199,OZONE,44,1,Good,2199,02199
2023-04-08,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,19,1,Good,2199,02199
2023-04-08,0,EST,Boston,MA,42.34748,-71.08199,PM10,10,1,Good,2199,02199
2023-04-09,0,EST,Boston,MA,42.34748,-71.08199,OZONE,43,1,Good,2199,02199
2023-04-09,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,23,1,Good,2199,02199
2023-04-09,0,EST,Boston,MA,42.34748,-71.08199,PM10,9,1,Good,2199,02199
2023-04-10,0,EST,Boston,MA,42.34748,-71.08199,OZONE,47,1,Good,2199,02199
2023-04-10,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,28,1,Good,2199,02199
2023-04-10,0,EST,Boston,MA,42.34748,-71.08199,PM10,17,1,Good,2199,02199
2023-04-11,0,EST,Boston,MA,42.34748,-71.08199,OZONE,50,1,Good,2199,02199
2023-04-11,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,35,1,Good,2199,02199
2023-04-11,0,EST,Boston,MA,42.34748,-71.08199,PM10,21,1,Good,2199,02199
2023-04-12,0,EST,Boston,MA,42.34748,-71.08199,OZONE,45,1,Good,2199,02199
2023-04-12,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,30,1,Good,2199,02199
2023-04-12,0,EST,Boston,MA,42.34748,-71.08199,PM10,22,1,Good,2199,02199
2023-04-13,0,EST,Boston,MA,42.34748,-71.08199,OZONE,84,2,Moderate,2199,02199
2023-04-13,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,47,1,Good,2199,02199
2023-04-13,0,EST,Boston,MA,42.34748,-71.08199,PM10,25,1,Good,2199,02199
2023-04-14,0,EST,Boston,MA,42.34748,-71.08199,OZONE,77,2,Moderate,2199,02199
2023-04-14,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,62,2,Moderate,2199,02199
2023-04-14,0,EST,Boston,MA,42.34748,-71.08199,PM10,44,1,Good,2199,02199
2023-04-15,0,EST,Boston,MA,42.34748,-71.08199,OZONE,39,1,Good,2199,02199
2023-04-15,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,55,2,Moderate,2199,02199
2023-04-15,0,EST,Boston,MA,42.34748,-71.08199,PM10,22,1,Good,2199,02199
2023-04-16,0,EST,Boston,MA,42.34748,-71.08199,OZONE,25,1,Good,2199,02199
2023-04-16,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,32,1,Good,2199,02199
2023-04-16,0,EST,Boston,MA,42.34748,-71.08199,PM10,9,1,Good,2199,02199
2023-04-17,0,EST,Boston,MA,42.34748,-71.08199,OZONE,21,1,Good,2199,02199
2023-04-17,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,34,1,Good,2199,02199
2023-04-17,0,EST,Boston,MA,42.34748,-71.08199,PM10,18,1,Good,2199,02199
2023-04-18,0,EST,Boston,MA,42.34748,-71.08199,OZONE,36,1,Good,2199,02199
2023-04-18,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,23,1,Good,2199,02199
2023-04-18,0,EST,Boston,MA,42.34748,-71.08199,PM10,9,1,Good,2199,02199
2023-04-19,0,EST,Boston,MA,42.34748,-71.08199,OZONE,31,1,Good,2199,02199
2023-04-19,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,14,1,Good,2199,02199
2023-04-19,0,EST,Boston,MA,42.34748,-71.08199,PM10,6,1,Good,2199,02199
2023-04-20,0,EST,Boston,MA,42.34748,-71.08199,OZONE,40,1,Good,2199,02199
2023-04-20,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,21,1,Good,2199,02199
2023-04-20,0,EST,Boston,MA,42.34748,-71.08199,PM10,14,1,Good,2199,02199
2023-04-21,0,EST,Boston,MA,42.34748,-71.08199,OZONE,31,1,Good,2199,02199
2023-04-21,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,27,1,Good,2199,02199
2023-04-21,0,EST,Boston,MA,42.34748,-71.08199,PM10,24,1,Good,2199,02199
2023-04-22,0,EST,Boston,MA,42.34748,-71.08199,OZONE,34,1,Good,2199,02199
2023-04-22,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,36,1,Good,2199,02199
2023-04-22,0,EST,Boston,MA,42.34748,-71.08199,PM10,31,1,Good,2199,02199
2023-04-23,0,EST,Boston,MA,42.34748,-71.08199,OZONE,33,1,Good,2199,02199
2023-04-23,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,36,1,Good,2199,02199
2023-04-23,0,EST,Boston,MA,42.34748,-71.08199,PM10,16,1,Good,2199,02199
2023-04-24,0,EST,Boston,MA,42.34748,-71.08199,OZONE,34,1,Good,2199,02199
2023-04-24,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,26,1,Good,2199,02199
2023-04-24,0,EST,Boston,MA,42.34748,-71.08199,PM10,14,1,Good,2199,02199
2023-04-25,0,EST,Boston,MA,42.34748,-71.08199,OZONE,38,1,Good,2199,02199
2023-04-25,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,30,1,Good,2199,02199
2023-04-25,0,EST,Boston,MA,42.34748,-71.08199,PM10,15,1,Good,2199,02199
2023-04-26,0,EST,Boston,MA,42.34748,-71.08199,OZONE,42,1,Good,2199,02199
2023-04-26,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,29,1,Good,2199,02199
2023-04-26,0,EST,Boston,MA,42.34748,-71.08199,PM10,18,1,Good,2199,02199
2023-04-27,0,EST,Boston,MA,42.34748,-71.08199,OZONE,39,1,Good,2199,02199
2023-04-27,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,43,1,Good,2199,02199
2023-04-27,0,EST,Boston,MA,42.34748,-71.08199,PM10,16,1,Good,2199,02199
2023-04-28,0,EST,Boston,MA,42.34748,-71.08199,OZONE,43,1,Good,2199,02199
2023-04-28,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,45,1,Good,2199,02199
2023-04-28,0,EST,Boston,MA,42.34748,-71.08199,PM10,19,1,Good,2199,02199
2023-04-29,0,EST,Boston,MA,42.34748,-71.08199,OZONE,39,1,Good,2199,02199
2023-04-29,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,38,1,Good,2199,02199
2023-04-29,0,EST,Boston,MA,42.34748,-71.08199,PM10,18,1,Good,2199,02199
2023-04-30,0,EST,Boston,MA,42.34748,-71.08199,OZONE,37,1,Good,2199,02199
2023-04-30,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,26,1,Good,2199,02199
2023-04-30,0,EST,Boston,MA,42.34748,-71.08199,PM10,10,1,Good,2199,02199
2023-05-01,0,EST,Boston,MA,42.34748,-71.08199,OZONE,44,1,Good,2199,02199
2023-05-01,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,25,1,Good,2199,02199
2023-05-01,0,EST,Boston,MA,42.34748,-71.08199,PM10,13,1,Good,2199,02199
2023-05-02,0,EST,Boston,MA,42.34748,-71.08199,OZONE,34,1,Good,2199,02199
2023-05-02,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,27,1,Good,2199,02199
2023-05-02,0,EST,Boston,MA,42.34748,-71.08199,PM10,13,1,Good,2199,02199
2023-05-03,0,EST,Boston,MA,42.34748,-71.08199,OZONE,35,1,Good,2199,02199
2023-05-03,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,28,1,Good,2199,02199
2023-05-03,0,EST,Boston,MA,42.34748,-71.08199,PM10,14,1,Good,2199,02199
2023-05-04,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,17,1,Good,2199,02199
2023-05-04,0,EST,Boston,MA,42.34748,-71.08199,PM10,9,1,Good,2199,02199
2023-05-05,0,EST,Boston,MA,42.34748,-71.08199,OZONE,29,1,Good,2199,02199
2023-05-05,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,18,1,Good,2199,02199
2023-05-05,0,EST,Boston,MA,42.34748,-71.08199,PM10,11,1,Good,2199,02199
2023-05-06,0,EST,Boston,MA,42.34748,-71.08199,OZONE,39,1,Good,2199,02199
2023-05-06,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,17,1,Good,2199,02199
2023-05-06,0,EST,Boston,MA,42.34748,-71.08199,PM10,8,1,Good,2199,02199
2023-05-07,0,EST,Boston,MA,42.34748,-71.08199,OZONE,40,1,Good,2199,02199
2023-05-07,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,19,1,Good,2199,02199
2023-05-07,0,EST,Boston,MA,42.34748,-71.08199,PM10,8,1,Good,2199,02199
2023-05-08,0,EST,Boston,MA,42.34748,-71.08199,OZONE,47,1,Good,2199,02199
2023-05-08,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,22,1,Good,2199,02199
2023-05-08,0,EST,Boston,MA,42.34748,-71.08199,PM10,12,1,Good,2199,02199
2023-05-09,0,EST,Boston,MA,42.34748,-71.08199,OZONE,35,1,Good,2199,02199
2023-05-09,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,23,1,Good,2199,02199
2023-05-09,0,EST,Boston,MA,42.34748,-71.08199,PM10,19,1,Good,2199,02199
2023-05-10,0,EST,Boston,MA,42.34748,-71.08199,OZONE,44,1,Good,2199,02199
2023-05-10,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,29,1,Good,2199,02199
2023-05-10,0,EST,Boston,MA,42.34748,-71.08199,PM10,16,1,Good,2199,02199
2023-05-11,0,EST,Boston,MA,42.34748,-71.08199,OZONE,43,1,Good,2199,02199
2023-05-11,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,55,2,Moderate,2199,02199
2023-05-11,0,EST,Boston,MA,42.34748,-71.08199,PM10,23,1,Good,2199,02199
2023-05-12,0,EST,Boston,MA,42.34748,-71.08199,OZONE,58,2,Moderate,2199,02199
2023-05-12,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,42,1,Good,2199,02199
2023-05-12,0,EST,Boston,MA,42.34748,-71.08199,PM10,19,1,Good,2199,02199
2023-05-13,0,EST,Boston,MA,42.34748,-71.08199,OZONE,47,1,Good,2199,02199
2023-05-13,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,38,1,Good,2199,02199
2023-05-13,0,EST,Boston,MA,42.34748,-71.08199,PM10,17,1,Good,2199,02199
2023-05-14,0,EST,Boston,MA,42.34748,-71.08199,OZONE,38,1,Good,2199,02199
2023-05-14,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,23,1,Good,2199,02199
2023-05-14,0,EST,Boston,MA,42.34748,-71.08199,PM10,13,1,Good,2199,02199
2023-05-15,0,EST,Boston,MA,42.34748,-71.08199,OZONE,43,1,Good,2199,02199
2023-05-15,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,22,1,Good,2199,02199
2023-05-15,0,EST,Boston,MA,42.34748,-71.08199,PM10,16,1,Good,2199,02199
2023-05-16,0,EST,Boston,MA,42.34748,-71.08199,OZONE,64,2,Moderate,2199,02199
2023-05-16,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,35,1,Good,2199,02199
2023-05-16,0,EST,Boston,MA,42.34748,-71.08199,PM10,29,1,Good,2199,02199
2023-05-17,0,EST,Boston,MA,42.34748,-71.08199,OZONE,40,1,Good,2199,02199
2023-05-17,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,25,1,Good,2199,02199
2023-05-17,0,EST,Boston,MA,42.34748,-71.08199,PM10,19,1,Good,2199,02199
2023-05-18,0,EST,Boston,MA,42.34748,-71.08199,OZONE,40,1,Good,2199,02199
2023-05-18,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,16,1,Good,2199,02199
2023-05-18,0,EST,Boston,MA,42.34748,-71.08199,PM10,12,1,Good,2199,02199
2023-05-19,0,EST,Boston,MA,42.34748,-71.08199,OZONE,43,1,Good,2199,02199
2023-05-19,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,26,1,Good,2199,02199
2023-05-19,0,EST,Boston,MA,42.34748,-71.08199,PM10,17,1,Good,2199,02199
2023-05-20,0,EST,Boston,MA,42.34748,-71.08199,OZONE,31,1,Good,2199,02199
2023-05-20,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,46,1,Good,2199,02199
2023-05-20,0,EST,Boston,MA,42.34748,-71.08199,PM10,12,1,Good,2199,02199
2023-05-21,0,EST,Boston,MA,42.34748,-71.08199,OZONE,39,1,Good,2199,02199
2023-05-21,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,52,2,Moderate,2199,02199
2023-05-21,0,EST,Boston,MA,42.34748,-71.08199,PM10,16,1,Good,2199,02199
2023-05-22,0,EST,Boston,MA,42.34748,-71.08199,OZONE,31,1,Good,2199,02199
2023-05-22,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,43,1,Good,2199,02199
2023-05-22,0,EST,Boston,MA,42.34748,-71.08199,PM10,20,1,Good,2199,02199
2023-05-23,0,EST,Boston,MA,42.34748,-71.08199,OZONE,30,1,Good,2199,02199
2023-05-23,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,30,1,Good,2199,02199
2023-05-23,0,EST,Boston,MA,42.34748,-71.08199,PM10,18,1,Good,2199,02199
2023-05-24,0,EST,Boston,MA,42.34748,-71.08199,OZONE,44,1,Good,2199,02199
2023-05-24,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,26,1,Good,2199,02199
2023-05-24,0,EST,Boston,MA,42.34748,-71.08199,PM10,14,1,Good,2199,02199
2023-05-25,0,EST,Boston,MA,42.34748,-71.08199,OZONE,29,1,Good,2199,02199
2023-05-25,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,18,1,Good,2199,02199
2023-05-25,0,EST,Boston,MA,42.34748,-71.08199,PM10,9,1,Good,2199,02199
2023-05-26,0,EST,Boston,MA,42.34748,-71.08199,OZONE,32,1,Good,2199,02199
2023-05-26,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,22,1,Good,2199,02199
2023-05-26,0,EST,Boston,MA,42.34748,-71.08199,PM10,14,1,Good,2199,02199
2023-05-27,0,EST,Boston,MA,42.34748,-71.08199,OZONE,46,1,Good,2199,02199
2023-05-27,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,29,1,Good,2199,02199
2023-05-27,0,EST,Boston,MA,42.34748,-71.08199,PM10,14,1,Good,2199,02199
2023-05-28,0,EST,Boston,MA,42.34748,-71.08199,OZONE,58,2,Moderate,2199,02199
2023-05-28,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,33,1,Good,2199,02199
2023-05-28,0,EST,Boston,MA,42.34748,-71.08199,PM10,14,1,Good,2199,02199
2023-05-29,0,EST,Boston,MA,42.34748,-71.08199,OZONE,42,1,Good,2199,02199
2023-05-29,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,29,1,Good,2199,02199
2023-05-29,0,EST,Boston,MA,42.34748,-71.08199,PM10,17,1,Good,2199,02199
2023-05-30,0,EST,Boston,MA,42.34748,-71.08199,OZONE,26,1,Good,2199,02199
2023-05-30,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,32,1,Good,2199,02199
2023-05-30,0,EST,Boston,MA,42.34748,-71.08199,PM10,20,1,Good,2199,02199
2023-05-31,0,EST,Boston,MA,42.34748,-71.08199,OZONE,44,1,Good,2199,02199
2023-05-31,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,53,2,Moderate,2199,02199
2023-05-31,0,EST,Boston,MA,42.34748,-71.08199,PM10,25,1,Good,2199,02199
2023-06-01,0,EST,Boston,MA,42.34748,-71.08199,OZONE,84,2,Moderate,2199,02199
2023-06-01,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,63,2,Moderate,2199,02199
2023-06-01,0,EST,Boston,MA,42.34748,-71.08199,PM10,29,1,Good,2199,02199
2023-06-02,0,EST,Boston,MA,42.34748,-71.08199,OZONE,87,2,Moderate,2199,02199
2023-06-02,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,61,2,Moderate,2199,02199
2023-06-02,0,EST,Boston,MA,42.34748,-71.08199,PM10,31,1,Good,2199,02199
2023-06-03,0,EST,Boston,MA,42.34748,-71.08199,OZONE,17,1,Good,2199,02199
2023-06-03,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,38,1,Good,2199,02199
2023-06-03,0,EST,Boston,MA,42.34748,-71.08199,PM10,15,1,Good,2199,02199
2023-06-04,0,EST,Boston,MA,42.34748,-71.08199,OZONE,19,1,Good,2199,02199
2023-06-04,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,10,1,Good,2199,02199
2023-06-04,0,EST,Boston,MA,42.34748,-71.08199,PM10,4,1,Good,2199,02199
2023-06-05,0,EST,Boston,MA,42.34748,-71.08199,OZONE,19,1,Good,2199,02199
2023-06-05,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,13,1,Good,2199,02199
2023-06-05,0,EST,Boston,MA,42.34748,-71.08199,PM10,6,1,Good,2199,02199
2023-06-06,0,EST,Boston,MA,42.34748,-71.08199,OZONE,38,1,Good,2199,02199
2023-06-06,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,84,2,Moderate,2199,02199
2023-06-06,0,EST,Boston,MA,42.34748,-71.08199,PM10,35,1,Good,2199,02199
2023-06-07,0,EST,Boston,MA,42.34748,-71.08199,OZONE,29,1,Good,2199,02199
2023-06-07,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,64,2,Moderate,2199,02199
2023-06-07,0,EST,Boston,MA,42.34748,-71.08199,PM10,21,1,Good,2199,02199
2023-06-08,0,EST,Boston,MA,42.34748,-71.08199,OZONE,26,1,Good,2199,02199
2023-06-08,0,EST,Boston,MA,42.34748,-71.08199,PM2.5,66,2,Moderate,2199,02199
2023-06-08,0,EST,Boston,MA,42.34748,-71.08199,PM10,21,1,Good,2199,02199
2023-06-09,0,EST,Boston,MA,42.34748,-71.08199,OZONE,21,1,Good,2199,02199
