,objectid,muni_id,muni,zo_code,zo_name,zo_usety,zo_abbr,zo_usede,mf_notes,mulfam2,mulfam3_4,mulfam5_19,mulfam20_,minlotsize,mnls_ove,mnls_oven,mnls_calc,mnls_eff,mnls_notes,pctlotcov,plc_spec,plc_ove,plc_oven,plc_calc,plc_eff,plc_notes,plc_esval,lapdu,lapdu_note,lapdu_spec,maxflrs,mxfl_spec,mxfl_calc,mxfl_eff,mxfl_esval,maxheight,mxht_spec,mxht_calc,mxht_eff,mxht_notes,maxdu,mxdu_spec,mxdu_ove,mxdu_oven,mxdu_calc1,sfpdu,mxdu_calc2,mxdu_calc3,mxdu_eff,mxdu_notes,mxdu_esval,dupac,dupac_spec,dupac_ove,dupac_oven,dupac_calc1,dupac_calc2,dupac_calc3,dupac_eff,dupac_notes,dupac_esval,far,far_spec,far_ove,far_oven,far_calc,far_eff,far_esval,far_notes,far_ques,createdby,createddate,editedby,mxht_esval,mnls_esval,mnls_spec,spatialrec
44,521,35,Boston,35GA (BT),Bulfinch Triangle,3,GA (BT),NA,NA,1,1,1,1,NA,0,NA,NA,0,NA,NA,999,NA,NA,1,1,NA,1,NA,NA,999,NA,999,8,8,1,80,NA,NA,80,"MXFL_NOTES: 
MX_HT_NOTES: ",NA,999,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,124,NA,NA,349,NA,124,NA,1,8,NA,NA,NA,8,8,0,"FAR_NOTES:
FAR_XCEPT:",NA,NA,NA,3/3/2020 8:38pm,0,NA,999,10/1/19
45,1701,285,Stoughton,285RU,Residential-Urban,1,RU,single family,NA,1,1,1,1,35000,NA,NA,25000,35000,NA,NA,0,NA,NA,1,1,NA,1,25000,NA,NA,NA,0,3,3,1,35,NA,NA,35,"MXFL_NOTES: 
MX_HT_NOTES: ",1,999,NA,NA,1,1000,NA,NA,1,NA,0,NA,NA,NA,NA,2,NA,1,2,NA,1,NA,999,NA,NA,3,NA,NA,"FAR_NOTES:
FAR_XCEPT: ",Nina Mascarenhas,6/1/2019 12:00am,Lily Perkins-High,12/8/2020 4:11pm,0,0,NA,NA
46,1716,288,Sudbury,288C-RES,Residential C,1,C-RES,Single Family,NA,0,0,0,0,60000,NA,NA,60000,60000,NA,NA,0,NA,NA,1,1,NA,1,60000,NA,NA,NA,0,3,3,1,35,NA,NA,35,"MXFL_NOTES: 
MX_HT_NOTES: 45 ft muncipal buildings and schools",1,999,1,NA,1,1000,NA,NA,1,NA,1,1,NA,NA,NA,1,NA,0,1,NA,0,NA,999,NA,NA,3,NA,NA,"FAR_NOTES:
FAR_XCEPT: ",Nina Mascarenhas,6/1/2019 12:00am,Lily Perkins-High,12/8/2020 4:08pm,0,0,NA,2/1/19
47,1741,350,Wrentham,350CRSP,"Conservation, Recreation, School & Park",4,CRSP,NA,NA,0,0,0,0,43560,NA,NA,NA,43560,NA,0,NA,NA,NA,1,0,NA,0,NA,NA,NA,2.5,NA,3,2.5,0,35,NA,25,35,"MXFL_NOTES: 
MX_HT_NOTES: ",0,NA,NA,NA,NA,1000,27.4428,NA,0,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,0.63,NA,NA,NA,NA,NA,0,"FAR_NOTES:
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,Lily Perkins-High,12/11/2020 10:49am,0,0,NA,8/1/13
48,1768,2,Acton,2LB,Limited Business,3,LB,Dwelling Conversion,NA,1,0,0,0,20000,NA,NA,NA,20000,NA,NA,0,NA,NA,1,1,NA,1,NA,NA,999,NA,999,3,3,1,36,NA,NA,36,"MXFL_NOTES: 
MX_HT_NOTES: ",1,NA,NA,NA,NA,1000,4,NA,1,NA,0,NA,NA,NA,NA,3,9,2,3,NA,1,0.2,NA,NA,NA,3,0.2,0,"FAR_NOTES:
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,Lily Perkins-High,12/11/2020 2:34pm,0,0,NA,11/1/19
49,1785,305,Wakefield,305SR,Single Residence,1,SR,Two Family Conversion,NA,1,1,1,1,12000,NA,NA,NA,12000,NA,0,NA,NA,NA,1,0,NA,0,NA,NA,999,2.5,NA,3,2.5,0,35,NA,25,35,"MXFL_NOTES: 
MX_HT_NOTES: ",2,NA,NA,NA,NA,1000,NA,NA,2,NA,0,NA,NA,NA,NA,8,NA,7,8,NA,1,NA,NA,NA,NA,NA,NA,NA,"FAR_NOTES:
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,NA,3/3/2020 8:38pm,0,0,NA,2/1/13
50,1781,2,Acton,2PCRC,Planned Conservation Residential Community,1,PCRC,"Single family, two family; multifamily where already zoned",NA,0,0,0,0,348480,NA,NA,500,348480,NA,NA,0,NA,NA,1,1,NA,1,500,NA,NA,NA,999,NA,NA,NA,NA,999,NA,NA,"MXFL_NOTES: 
MX_HT_NOTES: ",1,NA,NA,NA,696,1000,NA,NA,1,NA,0,NA,NA,NA,NA,1,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FAR_NOTES:
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,Lily Perkins-High,12/2/2020 1:56pm,NA,0,NA,11/1/19
51,1782,2,Acton,2PM,Powder Mill District,3,PM,"Institutional, Retail, Office, Health Care Facility, Bed and Breakfast, Veterinary Care, Services, Repair shop, Building Trade Shop, Vehicle Service Station/Repair/Body Shop, Parking Facility, Transportation Services, Warehouse, Manufacturing",NA,0,0,0,0,10000,NA,NA,NA,10000,NA,NA,0,NA,NA,1,1,NA,1,NA,NA,999,NA,999,4,4,1,40,NA,NA,40,"MXFL_NOTES: 
MX_HT_NOTES: ",1,NA,NA,NA,NA,1000,2,NA,1,NA,0,NA,NA,NA,NA,5,9,4,5,NA,1,0.2,NA,NA,NA,4,0.2,0,"FAR_NOTES:
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,Lily Perkins-High,12/2/2020 1:56pm,0,0,NA,11/1/19
52,1788,2,Acton,2WAV,West Acton Village,3,WAV,"retail store, office, health care facility, bed and breakfast, services, building trade shop, repair shop, parking facility,",NA,2,2,2,2,NA,0,NA,NA,0,No MNLS.,NA,0,NA,NA,1,1,NA,1,NA,NA,999,NA,999,3,3,1,36,NA,NA,36,"MXFL_NOTES: 
MX_HT_NOTES: ",NA,999,NA,NA,NA,1000,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,4,NA,0,NA,NA,NA,NA,3,NA,1,"FAR_NOTES:
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,Lily Perkins-High,12/8/2020 11:33am,0,NA,999,11/1/19
53,1796,307,Walpole,307GR,Multi Family,1,GR,one family dwelling,NA,2,2,2,2,15000,NA,NA,NA,15000,NA,0,NA,NA,NA,1,0,NA,0,NA,NA,999,NA,999,3,3,1,35,NA,NA,35,"MXFL_NOTES: 
MX_HT_NOTES: ",NA,999,NA,NA,NA,1000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"FAR_NOTES:
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,Lily Perkins-High,12/2/2020 5:04pm,0,0,NA,10/1/13
54,1810,71,Danvers,71C1,Commercial I,2,C1,"Retail, restaurants",NA,0,0,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,1,1,NA,1,NA,NA,NA,NA,999,4,4,1,45,NA,NA,45,"MXFL_NOTES: 
MX_HT_NOTES: ",0,NA,NA,NA,NA,1000,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.25,NA,4,2.25,1,"FAR_NOTES:
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,Lily Perkins-High,12/11/2020 10:45am,0,NA,999,3/1/13
55,1804,307,Walpole,307LM,Limited Manufacturing,2,LM,"warehouse, manufacturing",NA,0,0,0,0,40000,NA,NA,NA,40000,NA,0,NA,NA,NA,1,0,NA,0,NA,NA,NA,NA,999,4,4,1,40,NA,NA,40,"MXFL_NOTES: 
MX_HT_NOTES: ",0,NA,NA,NA,NA,1000,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"FAR_NOTES:side and rear setbacks: 0 if abutting railroad ROW, rear 50 ft if abutting residence district
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,Lily Perkins-High,12/11/2020 10:45am,0,0,NA,10/1/13
56,1805,307,Walpole,307PSRC,Open Space and Parks,4,PSRC,"agriculture, institutional",NA,0,0,0,0,40000,NA,NA,NA,40000,NA,0,NA,NA,NA,1,0,NA,0,NA,NA,NA,NA,999,3,3,1,35,NA,NA,35,"MXFL_NOTES: 
MX_HT_NOTES: ",0,NA,NA,NA,NA,1000,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FAR_NOTES:
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,Lily Perkins-High,12/11/2020 10:49am,0,0,NA,10/1/13
57,703,35,Boston,35MFR/LS (MH),Mission Hill Neighborhood,3,MFR/LS (MH),NA,NA,2,2,2,2,NA,0,NA,NA,0,NA,NA,0,NA,NA,1,1,NA,1,NA,NA,999,3,NA,3,3,0,35,NA,30,35,"MXFL_NOTES: 
MX_HT_NOTES: ",NA,999,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,44,NA,1,1,NA,NA,NA,3,1,0,"FAR_NOTES:
FAR_XCEPT:",NA,NA,Lily Perkins-High,12/2/2020 5:04pm,0,NA,0,10/1/19
58,708,35,Boston,35PA-JW (MC),Midtown Cultural,3,PA-JW (MC),NA,NA,1,1,1,1,NA,0,NA,NA,0,NA,NA,0,NA,NA,1,1,NA,1,NA,NA,999,NA,999,6,6,1,65,NA,NA,65,"MXFL_NOTES: 
MX_HT_NOTES: ",NA,999,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,175,NA,1,NA,1,4,NA,NA,NA,6,4,0,"FAR_NOTES:
FAR_XCEPT:",NA,NA,Lily Perkins-High,12/2/2020 5:04pm,0,NA,0,10/1/19
59,1828,315,Wayland,315SR-30,Single Residence - 30,1,SR-30,Single Family,NA,1,1,1,1,30000,NA,NA,30000,30000,NA,NA,0,NA,NA,1,1,NA,1,30000,NA,NA,NA,999,3,3,1,35,NA,NA,35,"MXFL_NOTES: 
MX_HT_NOTES: ",1,999,NA,NA,1,1000,NA,NA,1,NA,0,NA,NA,NA,NA,2,NA,1,2,NA,1,NA,999,NA,NA,3,NA,NA,"FAR_NOTES:
FAR_XCEPT: ",Nina Mascarenhas,6/1/2019 12:00am,Lily Perkins-High,12/8/2020 4:11pm,0,0,NA,1/1/19
60,1844,30,Beverly,30R45,R-45 One Family Residential,1,R45,Planned Residential Development,NA,0,0,0,0,45000,NA,NA,NA,45000,NA,NA,0,NA,NA,1,1,NA,1,NA,Old LAPDU was equal to MNLS of other allowable use.,999,NA,999,3,3,1,35,NA,NA,35,"MXFL_NOTES: 
MX_HT_NOTES: ",1,NA,NA,NA,NA,1000,NA,NA,1,NA,0,NA,NA,NA,NA,1,NA,0,1,NA,NA,NA,NA,NA,NA,3,NA,NA,"FAR_NOTES:
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,Lily Perkins-High,12/2/2020 1:56pm,0,0,NA,3/1/13
61,532,35,Boston,35CAA17N (GC/M),Government Center/Markets,2,CAA17N (GC/M),NA,NA,0,0,0,0,NA,0,NA,NA,0,NA,NA,999,NA,NA,1,1,NA,1,NA,NA,NA,NA,999,7,7,1,75,NA,NA,75,"MXFL_NOTES: 
MX_HT_NOTES: ",0,NA,NA,NA,NA,1000,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,99,NA,NA,NA,NA,2.25,NA,NA,NA,7,2.25,0,"FAR_NOTES:
FAR_XCEPT:",NA,NA,Lily Perkins-High,12/11/2020 10:45am,0,NA,999,10/1/19
62,533,35,Boston,35CAA17S (GC/M),Government Center/Markets OS-UP,4,CAA17S (GC/M),NA,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,1,0,NA,0,NA,NA,NA,3,NA,3,3,0,35,NA,30,35,"MXFL_NOTES: 
MX_HT_NOTES: ",0,NA,NA,NA,NA,1000,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FAR_NOTES:
FAR_XCEPT:",NA,NA,Lily Perkins-High,12/11/2020 10:49am,0,NA,999,10/1/19
63,1734,67,Concord,67RB,Two Family,1,RB,Single Family,NA,1,1,1,1,20000,NA,NA,NA,20000,NA,NA,0,NA,NA,1,1,NA,1,NA,NA,999,NA,999,3,3,1,35,NA,NA,35,"MXFL_NOTES: 
MX_HT_NOTES: ",2,NA,NA,NA,NA,1000,6,NA,2,NA,0,NA,NA,NA,NA,5,14,4,5,NA,1,0.3,NA,NA,NA,3,NA,0,"FAR_NOTES:
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,Lily Perkins-High,12/2/2020 1:56pm,0,0,NA,11/1/15
64,1881,317,Wellesley,317SR20,Single Residence 20,1,SR20,One-family dwelling,NA,0,0,0,0,20000,NA,NA,NA,20000,Section 2,NA,0,NA,NA,1,1,NA,1,NA,NA,999,3,NA,4,3,0,40,NA,30,40,"MXFL_NOTES: 
MX_HT_NOTES: ",1,NA,NA,NA,NA,1000,NA,NA,1,NA,0,NA,NA,NA,NA,3,NA,2,3,NA,1,NA,999,NA,NA,3,NA,NA,"FAR_NOTES:
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,Lily Perkins-High,12/2/2020 1:56pm,0,0,NA,10/1/13
65,1887,317,Wellesley,317CONS,Conservation,4,CONS,"Conservation, Passive Recreation",NA,0,0,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,1,1,NA,1,NA,NA,NA,3,NA,4,3,0,45,NA,30,45,"MXFL_NOTES: 
MX_HT_NOTES: ",0,NA,NA,NA,NA,1000,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,NA,NA,3,NA,NA,"FAR_NOTES:
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,Lily Perkins-High,12/11/2020 10:49am,0,NA,999,10/1/13
66,1888,317,Wellesley,317ED,Single Family,3,ED,"Educational uses, single family, multi-family for faculty",NA,2,2,2,2,10000,NA,NA,NA,10000,Section 8,0,NA,NA,NA,1,0,NA,0,NA,NA,999,3,NA,3,3,0,36,NA,30,36,"MXFL_NOTES: 
MX_HT_NOTES: ",0,NA,NA,NA,NA,1000,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,NA,NA,NA,NA,1,"FAR_NOTES:N/A; Recorded figures are for single family dwellings.  Distinct requirements for multi-family- Lot size: 21000 square feet, Min lot density: 7000, Frontage: 80, Rear setback: 20
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,Lily Perkins-High,12/8/2020 4:18pm,0,0,NA,10/1/13
67,1899,336,Weymouth,336POS,Open Space,4,POS,conservation,NA,0,0,0,0,20000,NA,NA,NA,20000,NA,1,NA,NA,NA,1,1,NA,0,NA,NA,NA,3,NA,3,3,0,35,NA,30,35,"MXFL_NOTES: 
MX_HT_NOTES: ",0,NA,NA,NA,NA,1000,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,"FAR_NOTES:
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,Lily Perkins-High,12/11/2020 10:49am,0,0,NA,9/1/13
68,1936,344,Winchester,344SCI,Conservancy Institutional District,4,SCI,Municipal Uses,NA,0,0,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,1,1,NA,1,NA,NA,NA,NA,999,4,4,1,45,NA,NA,45,"MXFL_NOTES: 
MX_HT_NOTES: ",0,NA,NA,NA,NA,1000,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,0.5,NA,NA,NA,4,NA,0,"FAR_NOTES:
FAR_XCEPT:",NA,NA,Lily Perkins-High,12/11/2020 10:49am,0,NA,999,3/1/13
69,643,35,Boston,35M-MRW (HPCW),Harborpark: Charlestown Waterfront,2,M-MRW (HPCW),NA,NA,0,0,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,1,1,NA,1,NA,NA,NA,NA,999,NA,NA,NA,NA,999,NA,NA,"MXFL_NOTES: 
MX_HT_NOTES: ",0,NA,NA,NA,NA,1000,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,88,NA,NA,NA,NA,2,NA,NA,NA,NA,2,0,"FAR_NOTES:
FAR_XCEPT:",NA,NA,Lily Perkins-High,12/2/2020 2:54pm,NA,NA,0,10/1/19
70,1949,344,Winchester,344RA,Multiple Family Residential District,1,RA,Multi Family,NA,2,1,1,1,120000,NA,NA,NA,120000,NA,0,NA,NA,NA,1,0,NA,0,NA,NA,999,3,NA,4,3,0,40,NA,30,40,"MXFL_NOTES: 
MX_HT_NOTES: ",2,NA,NA,NA,NA,1000,NA,NA,2,NA,0,NA,NA,NA,NA,1,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FAR_NOTES:
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,NA,3/3/2020 8:38pm,0,0,NA,3/1/13
71,1989,40,Braintree,40GB,General Business,2,GB,NA,NA,1,1,1,1,15000,NA,NA,NA,15000,NA,1,NA,NA,NA,1,1,NA,0,NA,9.99,0,3,NA,5,3,0,50,NA,30,50,"MXFL_NOTES: 
MX_HT_NOTES: ",0,NA,NA,NA,NA,1000,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,NA,NA,3,NA,1,"FAR_NOTES:
FAR_XCEPT: ",Nina Mascarenhas,7/1/2019 12:00am,Lily Perkins-High,12/8/2020 5:15pm,0,0,NA,5/1/19
72,1993,46,Brookline,46L-0.5(CL), ,3,L-0.5(CL),NA,NA,2,2,2,2,NA,0,NA,NA,0,NA,NA,999,NA,NA,1,1,NA,1,5000,"5,000 for 2-family.
",NA,NA,999,4,4,1,40,NA,NA,40,"MXFL_NOTES: 
MX_HT_NOTES: ",NA,999,16,NA,NA,1000,NA,NA,16,Same as M district.,1,NA,NA,8,NA,NA,22,NA,8,NA,1,0.5,NA,NA,NA,4,0.5,0,"FAR_NOTES:
FAR_XCEPT:",NA,NA,Lily Perkins-High,12/8/2020 11:54am,0,NA,0,12/1/12
73,1997,46,Brookline,46M-1.0,Single Family,1,M-1.0,Multi-family high density (>20 D.U./acre),NA,1,1,1,1,5000,NA,NA,NA,5000,NA,NA,0,NA,NA,1,1,NA,1,NA,NA,999,NA,999,3,3,1,35,NA,NA,35,"MXFL_NOTES: 
MX_HT_NOTES: ",1,NA,1,NA,NA,1000,5,NA,1,NA,1,NA,NA,17,Value calculated in attribute table. Unsure of formula.,9,44,8,17,NA,1,1,NA,NA,NA,3,NA,0,"FAR_NOTES:0.5 - 3.5 BASED ON SUB DIST SPECS AND PUB BEN INCENTIVES
FAR_XCEPT:",NA,NA,Lily Perkins-High,12/8/2020 3:59pm,0,0,NA,12/1/12
74,2001,46,Brookline,46T-5,Two Family & Attached Single Family,1,T-5,Single Family Residential,NA,2,1,1,1,2500,NA,NA,NA,2500,NA,NA,0,NA,NA,1,1,NA,1,NA,NA,999,NA,999,3,3,1,35,NA,NA,35,"MXFL_NOTES: 
MX_HT_NOTES: ",2,NA,NA,NA,NA,1000,2.5,NA,2,NA,0,NA,NA,NA,NA,35,44,34,35,NA,1,1,NA,NA,NA,3,NA,0,"FAR_NOTES:0.75 - 1.0 BASED ON SUB DIST SPECS
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,Lily Perkins-High,12/2/2020 1:56pm,0,0,NA,12/1/12
75,484,35,Boston,352F-7000 (D),Dorchester Neighborhood,1,2F-7000 (D),NA,NA,2,1,1,1,7000,NA,NA,NA,7000,"5,000 for 1 unit, 2,000 for each additional unit",NA,999,NA,NA,1,1,NA,1,NA,NA,999,2.5,NA,3,2.5,0,35,NA,25,35,"MXFL_NOTES: 
MX_HT_NOTES: ",2,NA,NA,NA,NA,1000,3.5,NA,2,"2-family district
",0,NA,NA,NA,NA,13,22,12,13,NA,1,0.5,NA,NA,NA,2.5,NA,0,"FAR_NOTES:
FAR_XCEPT:",NA,NA,NA,3/3/2020 8:38pm,0,0,NA,10/1/19
76,2043,49,Cambridge,49IA-2,"residential, institutional,  office and laboratories, some retail, light industrial",3,IA-2,Multi Family,NA,2,2,1,1,5000,NA,NA,NA,5000,NA,0,NA,NA,NA,1,0,NA,0,NA,NA,999,NA,999,7,7,1,70,NA,NA,70,"MXFL_NOTES: 
MX_HT_NOTES: ",4,NA,NA,NA,NA,1000,20,NA,4,NA,0,NA,NA,NA,NA,35,175,34,35,NA,1,4,NA,NA,NA,NA,4,0,"FAR_NOTES:2.75 nonresidential uses
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,Lily Perkins-High,3/3/2020 8:38pm,0,0,NA,4/1/13
77,2053,49,Cambridge,49OS,Open Space District,4,OS,"Public parks, recreation facilities, other public facilities",NA,0,0,0,0,43560,NA,NA,NA,43560,NA,NA,0,NA,NA,1,1,NA,1,NA,NA,NA,NA,999,3,3,1,35,NA,NA,35,"MXFL_NOTES: 
MX_HT_NOTES: ",0,NA,NA,NA,NA,1000,10.89,NA,0,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,0.25,NA,NA,NA,3,NA,0,"FAR_NOTES:
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,Lily Perkins-High,12/11/2020 10:49am,0,0,NA,4/1/13
78,2056,50,Canton,50I,Industrial,2,I,manufacturing,NA,0,0,0,0,NA,0,NA,NA,0,NA,1,NA,NA,NA,1,1,NA,0,NA,NA,NA,NA,999,5,5,1,52,NA,NA,52,"MXFL_NOTES: 
MX_HT_NOTES: ",0,NA,NA,NA,NA,1000,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,1,"FAR_NOTES:
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,Lily Perkins-High,12/11/2020 10:45am,0,NA,999,7/1/13
79,2060,51,Carlisle,51B1,Business,3,B1,one-family dwelling,NA,0,0,0,0,87120,NA,NA,87120,87120,NA,1,NA,NA,NA,1,1,NA,0,87120,NA,NA,NA,0,4,4,1,40,NA,NA,40,"MXFL_NOTES: 
MX_HT_NOTES: ",1,999,1,NA,1,1000,NA,NA,1,NA,1,2,NA,NA,NA,1,NA,0,2,NA,0,NA,999,NA,NA,4,NA,1,"FAR_NOTES:
FAR_XCEPT: ",Nina Mascarenhas,7/1/2019 12:00am,Lily Perkins-High,12/8/2020 4:12pm,0,0,NA,NA
80,2064,50,Canton,50POS,Parkland and Open Space,4,POS,"Conservation areas for water, water supply, plants and wildlife; active or passive recreation; historic structures",NA,0,0,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,1,1,NA,1,NA,NA,NA,NA,999,NA,NA,NA,NA,999,NA,NA,"MXFL_NOTES: 
MX_HT_NOTES: ",0,NA,NA,NA,NA,1000,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FAR_NOTES:
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,Lily Perkins-High,12/11/2020 10:49am,NA,NA,999,7/1/13
81,2067,50,Canton,50SRB,Residence B,1,SRB,Two Family Conversion,NA,1,1,1,1,15000,NA,NA,NA,15000,NA,0,NA,NA,NA,1,0,NA,0,NA,NA,999,NA,999,2,2,1,25,NA,NA,25,"MXFL_NOTES: 
MX_HT_NOTES: ",2,NA,NA,NA,NA,1000,NA,NA,2,NA,0,NA,NA,NA,NA,6,NA,5,6,NA,1,NA,NA,NA,NA,NA,NA,NA,"FAR_NOTES:
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,NA,3/3/2020 8:38pm,0,0,NA,7/1/13
82,485,35,Boston,352F-7000 (EB),East Boston Neighborhood,1,2F-7000 (EB),NA,NA,2,1,1,1,7000,NA,NA,NA,7000,"5,000 for 1 unit, 2,000 for each additional unit",NA,999,NA,NA,1,1,NA,1,NA,NA,999,2.5,NA,3,2.5,0,35,NA,25,35,"MXFL_NOTES: 
MX_HT_NOTES: ",2,NA,NA,NA,NA,1000,4.2,NA,2,"2-family district
",0,NA,NA,NA,NA,13,27,12,13,NA,1,0.6,NA,NA,NA,2.5,NA,0,"FAR_NOTES:
FAR_XCEPT:",NA,NA,NA,3/3/2020 8:38pm,0,0,NA,10/1/19
83,2094,82,Duxbury,82PD-2,Planned Development 2,1,PD-2,single family,NA,0,0,0,0,NA,0,NA,NA,0,NA,NA,0,0.28,"The formula used when no PCTLOTCOV is indicated in the bylaw, is rather lengthy.  Basically it takes MINLOTSIZE and subtracts out the required setbacks.  The percentage that is left is the % coverage.",1,0.28,NA,1,NA,NA,999,NA,999,3,3,1,30,NA,NA,30,"MXFL_NOTES: 
MX_HT_NOTES: ",1,999,1,NA,NA,1000,NA,NA,1,NA,1,NA,NA,3,Outside of Aq. Pro. District.,NA,NA,NA,3,NA,1,NA,NA,NA,NA,0.84,NA,NA,"FAR_NOTES:
FAR_XCEPT:",NA,NA,Lily Perkins-High,12/8/2020 4:08pm,0,NA,0,1/1/99
84,530,35,Boston,35CAA14 (GC/M),Government Center/Markets OS-RC,4,CAA14 (GC/M),NA,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,1,0,NA,0,NA,NA,NA,3,NA,3,3,0,35,NA,30,35,"MXFL_NOTES: 
MX_HT_NOTES: ",0,NA,NA,NA,NA,1000,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FAR_NOTES:
FAR_XCEPT:",NA,NA,Lily Perkins-High,12/11/2020 10:49am,0,NA,999,10/1/19
85,403,35,Boston,351F-3000 (JP),Jamaica Plain Neighborhood,1,1F-3000 (JP),NA,NA,0,0,0,0,NA,0,NA,3000,0,NA,NA,999,NA,NA,1,1,NA,1,3000,NA,NA,2.5,NA,3,2.5,0,35,NA,25,35,"MXFL_NOTES: 
MX_HT_NOTES: ",1,NA,NA,NA,NA,1000,NA,NA,1,Single-family district,0,NA,NA,NA,NA,NA,27,NA,27,NA,1,0.6,NA,NA,NA,2.5,NA,0,"FAR_NOTES:
FAR_XCEPT:",NA,NA,NA,3/3/2020 8:38pm,0,1,999,10/1/19
86,2121,71,Danvers,71T,"Transportation (roads, rails, highway corridor)",0,T,Not Zoned,NA,0,0,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,1,1,NA,1,NA,NA,NA,NA,999,NA,NA,NA,NA,999,NA,NA,"MXFL_NOTES: 
MX_HT_NOTES: ",0,NA,NA,NA,NA,1000,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FAR_NOTES:
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,Lily Perkins-High,12/11/2020 10:46am,NA,NA,999,3/1/13
