date,min,max,median,q1,q3,stdev,count
2022-08-11T00:00:00.000Z,2.6,13.4,8.7,6.3,10.8,2.572,645
2022-08-12T00:00:00.000Z,1.3,36.9,5.1,3.6,9.75,3.593,612
2022-08-13T00:00:00.000Z,1.4,14.4,2.9,2.5,3.3,1.251,606
2022-08-14T00:00:00.000Z,0.7,33.9,4.2,2.3,6.7,3.38,615
2022-08-15T00:00:00.000Z,2.4,12.5,4.9,3.8,6.4,1.63,603
2022-08-16T00:00:00.000Z,1.1,9.5,5.9,4.2,7.5,1.865,609
2022-08-17T00:00:00.000Z,3.9,17.7,8.3,6.4,10,2.627,617
2022-08-18T00:00:00.000Z,2.1,17.9,5.2,4.4,6.1,1.612,602
2022-08-19T00:00:00.000Z,6.6,12.9,9.4,8.6,10.3,1.182,642
2022-08-20T00:00:00.000Z,9.4,24.9,14.4,13.1,15.4,1.859,606
2022-08-21T00:00:00.000Z,6.1,28.4,16.1,8.7,20.3,6.318,657
2022-08-22T00:00:00.000Z,5.7,26.4,12.8,11.1,15.2,3.05,642
2022-08-23T00:00:00.000Z,0.3,22.1,4.8,3.4,9.3,4.481,638
2022-08-24T00:00:00.000Z,2.3,17.3,4.4,3.6,5.9,2.923,636
2022-08-25T00:00:00.000Z,6.9,20.2,10.5,8.9,13.6,2.878,607
2022-08-26T00:00:00.000Z,0.8,20.4,14.7,12.45,16.39,4.054,640
2022-08-27T00:00:00.000Z,8.7,20,12.4,10.6,13.55,2.11,660
2022-08-28T00:00:00.000Z,4.4,41.4,7.8,6.3,12.5,4.797,625
2022-08-29T00:00:00.000Z,2.9,20,8.4,4.6,14.1,4.764,566
2022-08-30T00:00:00.000Z,1,17.8,12.6,10.2,15.7,4.343,607
2022-08-31T00:00:00.000Z,0.6,10.3,2.3,1.4,5.8,2.67,589
2022-09-01T00:00:00.000Z,0.5,7.5,4.2,1.6,4.9,1.861,594
2022-09-02T00:00:00.000Z,0,3.3,0.8,0.5,1.2,0.51,527
2022-09-03T00:00:00.000Z,1.1,9.6,2.7,1.9,5,1.697,589
2022-09-04T00:00:00.000Z,0.7,11.8,3.6,2,7.9,3.11,607
2022-09-05T00:00:00.000Z,2.7,10.6,5.3,4.6,5.9,1.422,599
2022-09-06T00:00:00.000Z,0.9,6.1,3.3,2.7,4,0.869,583
2022-09-07T00:00:00.000Z,0.5,8.4,3.1,1.6,4.4,1.846,580
2022-09-08T00:00:00.000Z,0.9,11.9,3,2.3,4.4,1.521,593
2022-09-09T00:00:00.000Z,1.9,11,5,4.2,6.7,1.672,630
2022-09-10T00:00:00.000Z,8.9,29.8,12.5,10.7,14.3,3.26,617
2022-09-11T00:00:00.000Z,9.4,34.8,18.1,14,21,4.591,631
2022-09-12T00:00:00.000Z,1.8,13.1,6.2,4.4,8.6,2.382,565
2022-09-13T00:00:00.000Z,1.3,14.3,7.8,6.4,8.9,2.618,570
2022-09-14T00:00:00.000Z,1.2,11.8,4.6,2.9,7.6,2.682,596
2022-09-15T00:00:00.000Z,0,16.7,4.4,0.3,12.9,6.258,567
2022-09-16T00:00:00.000Z,0,8.6,0.8,0.4,1.1,0.642,532
2022-09-17T00:00:00.000Z,0.1,95.6,2.1,0.9,3.2,8.371,594
2022-09-18T00:00:00.000Z,2.3,21.5,6.4,4.1,17.2,6.349,631
2022-09-19T00:00:00.000Z,2.7,24.5,9.65,5.05,17.6,6.327,644
2022-09-20T00:00:00.000Z,0,21.3,3.3,1.5,6.45,4.616,601
2022-09-21T00:00:00.000Z,0.2,99.1,3.6,1.85,6,6.837,616
2022-09-22T00:00:00.000Z,0.4,16.3,3.5,2.29,8.35,4.128,604
2022-09-23T00:00:00.000Z,0,4.9,0.3,0.1,0.7,0.891,358
2022-09-24T00:00:00.000Z,0,4.2,0.4,0.2,0.5,0.511,567
2022-09-25T00:00:00.000Z,2.1,22.8,5.6,4.09,6.75,2.388,616
2022-09-26T00:00:00.000Z,1.4,16.3,6.1,4.5,7.7,2.518,600
2022-09-27T00:00:00.000Z,0.8,14.2,6.2,3.2,9,3.092,619
2022-09-28T00:00:00.000Z,0.3,9.4,3.1,0.9,3.6,1.396,581
2022-09-29T00:00:00.000Z,0.8,4.5,2.1,1.6,2.6,0.737,573
2022-09-30T00:00:00.000Z,1.4,15.2,3.6,2.4,4.3,1.997,598
2022-10-01T00:00:00.000Z,1.7,27.6,8.2,5.3,10.8,3.853,641
2022-10-02T00:00:00.000Z,0,30.5,2.3,0.5,3.8,2.506,617
2022-10-03T00:00:00.000Z,0,2.6,0.4,0.2,0.7,0.408,559
2022-10-04T00:00:00.000Z,0,2.7,1,0.5,1.6,0.624,587
2022-10-05T00:00:00.000Z,0.2,3.4,1.6,1.1,2.1,0.657,601
2022-10-06T00:00:00.000Z,0,7.7,2.5,2,3,1.277,605
2022-10-07T00:00:00.000Z,4.2,587,6.9,6.2,8,62.159,605
2022-10-08T00:00:00.000Z,0,11.7,1.4,0.4,2.5,2.681,549
2022-10-09T00:00:00.000Z,2,9.5,3.5,2.7,4.1,1.273,591
2022-10-10T00:00:00.000Z,2.8,17.5,10.3,6.3,12.3,3.421,611
2022-10-11T00:00:00.000Z,1.3,33.6,14.15,4.34,16.6,6.855,632
2022-10-12T00:00:00.000Z,6.1,18.4,9.9,8.5,11.65,2.409,605
2022-10-13T00:00:00.000Z,1.5,17.8,10.9,5.2,12.8,4.138,598
2022-10-14T00:00:00.000Z,0,5.2,1.1,0.5,1.8,0.84,525
2022-10-15T00:00:00.000Z,1.6,16.9,3.4,2.9,4,2.584,595
2022-10-16T00:00:00.000Z,7.6,345.2,14.8,9.69,17.7,32.326,636
2022-10-17T00:00:00.000Z,11.8,36.8,19.5,17.9,25.1,6.051,653
2022-10-18T00:00:00.000Z,2.9,17.5,7.7,5.6,10.8,3.46,472
2022-10-21T00:00:00.000Z,2.8,24.8,6.4,4.1,7.5,2.454,607
2022-10-22T00:00:00.000Z,4.8,25.1,11.1,6.8,14.4,4.086,636
2022-10-23T00:00:00.000Z,6.7,34,23.2,11.5,26,7.408,651
2022-10-24T00:00:00.000Z,3.3,42.9,8.8,5.8,12.9,3.928,646
2022-10-25T00:00:00.000Z,0.3,21.1,6,4.6,10.4,3.847,619
2022-10-26T00:00:00.000Z,0.1,12.3,3.1,1.5,5.5,2.757,607
2022-10-27T00:00:00.000Z,0,16,6.6,0.7,7.9,4.126,592
2022-10-28T00:00:00.000Z,0.1,10.1,1.3,0.8,2,1.711,602
2022-10-29T00:00:00.000Z,0.2,50,6.7,2.5,9,6.619,632
2022-10-30T00:00:00.000Z,0.6,71.9,24.1,4.4,33,14.461,615
2022-10-31T00:00:00.000Z,1.2,29.9,8.5,2.4,12.6,5.984,643
2022-11-01T00:00:00.000Z,2.6,16.9,9.6,7.3,11.1,2.856,643
2022-11-02T00:00:00.000Z,2.8,18.5,9,6.1,10.3,2.835,637
2022-11-03T00:00:00.000Z,3.4,33.5,14.8,5.1,20.3,8.838,604
2022-11-04T00:00:00.000Z,0.8,11.9,5.9,2.4,7.9,2.895,631
2022-11-05T00:00:00.000Z,0.4,3.5,1.8,1.3,2.2,0.619,627
2022-11-06T00:00:00.000Z,0.5,4.2,1.9,1.4,2.3,0.665,621
2022-11-07T00:00:00.000Z,0.5,5.4,1.9,1.5,2.6,0.995,638
2022-11-08T00:00:00.000Z,0,169.2,1.1,0.6,1.6,12.636,573
2022-11-09T00:00:00.000Z,0.3,70.6,2,1.4,2.9,3.422,630
2022-11-10T00:00:00.000Z,0.8,28.5,2.7,1.9,3.4,3.916,617
2022-11-11T00:00:00.000Z,0.3,4.8,2.1,1.3,3,0.96,602
2022-11-12T00:00:00.000Z,0,6.4,1.7,0.8,3,1.279,514
2022-11-13T00:00:00.000Z,1.6,113,4.3,3.9,4.9,5.132,615
2022-11-14T00:00:00.000Z,0,3.8,0.4,0.2,0.7,0.51,557
2022-11-15T00:00:00.000Z,0.7,17.1,5.4,2,8.2,3.514,631
2022-11-16T00:00:00.000Z,0,15.9,1.8,0.7,6.7,3.471,531
2022-11-17T00:00:00.000Z,0.8,12.5,6.4,3.8,7.9,2.954,630
2022-11-18T00:00:00.000Z,0.4,17.2,3.9,2.6,5.8,2.311,632
2022-11-19T00:00:00.000Z,4.4,28.4,13.8,10.8,17.9,5.697,618
2022-11-20T00:00:00.000Z,0.1,23.9,12.2,2.2,18.8,7.74,585
2022-11-21T00:00:00.000Z,0,8.4,1.75,0.7,2.6,2.167,520
2022-11-22T00:00:00.000Z,3.5,31.9,7.7,6,8.9,3.185,594
2022-11-23T00:00:00.000Z,8.4,32.6,20.8,16.8,22.5,4.706,665
2022-11-24T00:00:00.000Z,4.2,29.4,10,8.1,13.4,4.922,662
2022-11-25T00:00:00.000Z,1,30.7,13.2,7.9,20.1,7.007,666
2022-11-26T00:00:00.000Z,0,7.6,0.9,0.3,1.5,1.088,563
2022-11-27T00:00:00.000Z,2.9,35.2,4.9,4.3,6.2,4.219,621
2022-11-28T00:00:00.000Z,0,8.7,0.5,0.1,1.1,1.406,442
2022-11-29T00:00:00.000Z,0,10.7,1.55,0.7,3.5,1.797,596
2022-11-30T00:00:00.000Z,0.1,20.8,2.6,1.5,8,4.268,586
2022-12-01T00:00:00.000Z,0,5.3,2.6,0.6,3.45,1.51,505
