MBTA_Bus_Routes_and_Stops
X,Y,STOP_NAME,TOWN
-71.0649268674804,42.3081938096904,Bowdoin St @ Quincy St,BOSTON
-71.1155498715886,42.3083767868374,South St @ Bardwell St,BOSTON
-71.0582975735077,42.3081878569271,Dorchester Ave @ Hancock St,BOSTON
-71.0582834614237,42.3082551073508,Dorchester Ave @ Hoyt St,BOSTON
-71.0750473042866,42.3084283873433,Columbia Rd opp Wyola Pl,BOSTON
-71.1155611699245,42.3085863220799,South St @ Sedgwick St,BOSTON
-71.1186494286019,42.3087686202461,Centre St @ Aldworth St,BOSTON
-71.0828146416062,42.3086622301027,Geneva Ave @ Blue Hill Ave,BOSTON
-71.118135164765,42.3087929391857,Centre St @ Ballard St,BOSTON
-71.1200052546081,42.3089469878312,Centre St @ Orchard St,BOSTON
-71.2329802641405,42.3092684042078,Central Ave @ Gould St,NEEDHAM
-71.2149091786304,42.309258186359,Needham St opp Charlemont St,NEWTON
-71.0642750842904,42.3087998233086,Bowdoin St @ Hendry St,BOSTON
-71.2204913253248,42.3092960946235,Oak St @ Chestnut St,NEWTON
-71.120572874697,42.3090173301035,Centre St @ Arborway,BOSTON
-71.21487743241,42.3093029530072,Needham St @ Charlemont St,NEWTON
-71.2327708031571,42.3093673969559,Central Ave @ Gould St,NEEDHAM
-71.1910873808443,42.3092757196338,Wheeler Rd @ Meadowbrook Rd,NEWTON
-71.1910873808443,42.3092757196338,Wheeler Rd @ Meadowbrook Rd,NEWTON
-71.2206634721495,42.3094193545934,Chestnut St @ Oak St,NEWTON
-71.2205276184596,42.3094464202026,Oak St @ Chestnut St,NEWTON
-71.0640999896169,42.3089899112497,Bowdoin St @ Adams St,BOSTON
-71.0738118055623,42.3090896563125,Columbia Rd @ Intervale St,BOSTON
-71.1046520520253,42.309351617246,Washington St @ Glen Rd,BOSTON
-71.104509091119,42.3094955997354,Washington St @ Green St,BOSTON
-71.1157556871972,42.3096381410469,Centre St @ Eliot St,BOSTON
-71.2312847001769,42.3100050542616,Central Ave @ Saint Mary St,NEEDHAM
-70.8897663778474,42.3087255618827,Nantasket Ave from Spring St to Y St (FLAG),HULL
-71.2312034150094,42.3100358855445,Central Ave @ Hampton Ave,NEEDHAM
-70.8897736189765,42.3087681103397,Nantasket Ave from Y St to Spring St (FLAG),HULL
-71.0825150028131,42.3096693643395,Blue Hill Ave opp Warren St,BOSTON
-71.0920196469834,42.3097600704487,Seaver St opp Humboldt Ave,BOSTON
-71.1153056668684,42.3099289754924,775 Centre St,BOSTON
-71.0568832137928,42.3099004632261,Auckland St @ Dewar St,BOSTON
-71.0921907472833,42.3100412197663,Seaver St @ Humboldt Ave,BOSTON
-71.0577633173362,42.3099436143794,Dewar St @ Dorchester Ave,BOSTON
-71.0919780281757,42.310076106603,Humboldt Ave @ Seaver St,BOSTON
-71.0919329791891,42.3101299276378,Humboldt Ave @ Seaver St,BOSTON
-71.082129874699,42.31012498601,Blue Hill Av @ Stanwood St,BOSTON
-71.2241767105745,42.3105614706107,Chestnut St @ Pennsylvania Ave,NEWTON
-71.0631195614414,42.3100824681236,Bowdoin St @ Tovar St,BOSTON
-71.0578656599564,42.3100980306444,Dorchester Ave @ Dewar St,BOSTON
-71.0721014777142,42.3101759634077,Columbia Rd @ Hamilton St,BOSTON
-71.0722618711121,42.3102661385176,Columbia Rd @ Hamilton St,BOSTON
-71.0627740151762,42.3102374190011,Bowdoin St @ Winter St,BOSTON
-71.2242548255002,42.3107721041964,Chestnut St @ Pennsylvania Ave,NEWTON
-71.0626758112115,42.3102966874918,Hancock St @ Bowdoin St,BOSTON
-71.0831977881938,42.3104435241128,Warren St @ Crawford St,BOSTON
-71.0832233654561,42.3104861451924,Warren St @ Sunderland St,BOSTON
-71.1034262482692,42.3105897127916,Washington St @ Sylvia St,BOSTON
-71.1033618345715,42.3106511959952,Washington St @ Ophir St,BOSTON
-71.228875644689,42.3111056582904,Central Ave @ Reservoir St,NEEDHAM
-71.0816422508954,42.3107518329393,Blue Hill Ave @ Devon St,BOSTON
-71.2286101172785,42.3113779110867,Central Ave @ Reservoir St,NEEDHAM
-71.1424816602525,42.3112538657849,Clyde St opp Whitney St,BROOKLINE
-71.1423831553953,42.3113237922681,Clyde St @ Whitney St,BROOKLINE
-71.0910502890643,42.3112229445202,Humboldt Ave @ Hutchings St,BOSTON
-71.0910090418465,42.3112751545764,Humboldt Ave @ Hutchings St,BOSTON
-71.0701468920415,42.3112139218761,Columbia Rd @ Quincy St,BOSTON
-71.0703981841553,42.3112494474535,Columbia Rd @ Quincy St,BOSTON
-71.056703146509,42.3112003802262,Bay St @ Auckland St,BOSTON
-71.1144409227486,42.3114563396148,Centre St @ Burroughs St,BOSTON
-71.0627086333199,42.3112884188252,Hancock St @ Bowdoin St,BOSTON
-71.0811019262841,42.3114330419657,Blue Hill Ave @ Brunswick St,BOSTON
-71.2130633436004,42.3120030136517,Needham St @ Jaconett Rd,NEWTON
-71.2130204580218,42.3120561399831,Needham St @ Jaconnet St,NEWTON
-71.0829165673138,42.3117064007314,Warren St @ Brunswick St,BOSTON
-71.1965616700874,42.3120721260865,Parker St opp Wheeler Rd,NEWTON
-71.1965385154418,42.3121313447687,Parker St @ Wheeler Rd,NEWTON
-71.093536000856,42.3589975141612,84 Massachusetts Ave,CAMBRIDGE
-71.2130409005651,42.3594231616875,Crafts St @ California St,NEWTON
-71.2131170488103,42.3594534688483,Crafts St @ California St,NEWTON
-71.147164967769,42.3593075982339,Market St @ Centola St,BOSTON
-71.0936442295501,42.3591413846503,77 Massachusetts Ave,CAMBRIDGE
-71.1109540602861,42.3592355409284,Magazine St @ Putnam Ave,CAMBRIDGE
-71.1060533928281,42.3592561224828,Brookline St @ Erie St,CAMBRIDGE
-71.2153468412378,42.3597507948027,Crafts St @ North St,NEWTON
-71.0594877309419,42.3592767593189,Cambridge St @ Government Ctr Sta,BOSTON
-71.2156686051876,42.3597734361094,Crafts St @ North St,NEWTON
-70.970519409356,42.3589195487667,Tafts Ave @ Otis St,WINTHROP
-70.970519409356,42.3589195487667,Tafts Ave @ Otis St,WINTHROP
-71.2623669827372,42.3599138585823,Sunnyside St @ South St,WALTHAM
-71.2166030273831,42.3598568903768,Crafts St @ Albemarle St,NEWTON
-71.2171932966927,42.359898857005,Crafts St @ Albemarle St,NEWTON
-71.2024672166662,42.3599358189651,Watertown St @ Adams St,NEWTON
-71.0598755798875,42.3594834267521,Cambridge St @ Center Plaza - Gov't Ctr,BOSTON
-71.2022671696403,42.3599422523575,Adams St @ Watertown St,NEWTON
-71.0524142898726,42.3595473979674,Atlantic Ave @ State St,BOSTON
-71.2393085408507,42.3601275642692,Moody St @ Adams Ave,WALTHAM
-71.0517965604185,42.3595523980377,Atlantic Ave @ State St-Marriott Hotel,BOSTON
-71.1853823996378,42.360011455643,Galen St @ Boyd St,WATERTOWN
-71.2022358203313,42.3601053116439,Watertown St @ Adams St,NEWTON
-71.1853919072632,42.3600831479018,Galen St @ Maple St,WATERTOWN
-71.2219420076421,42.3603124501965,Crafts St @ Harding St,NEWTON
-71.1285997068567,42.3601624204385,N Harvard St @ Oxford St,BOSTON
-71.2228357148503,42.3604595214838,Crafts St @ Waltham St,NEWTON
-71.1099245237817,42.360171744429,Magazine St @ Prince St,CAMBRIDGE
-71.0947813622845,42.3602123541382,Vassar St @ Mass Ave,CAMBRIDGE
-71.1464457491279,42.360466621818,Market St @ Lothrop St,BOSTON
-71.1289538862723,42.3604381322357,N Harvard St @ Coolidge Rd,BOSTON
-71.057193097395,42.3603740443452,Congress St @ North St,BOSTON
-71.0953140033007,42.3376983520788,Huntington Ave @ Ruggles St,BOSTON
-71.1930360693685,42.3380187049968,Centre St @ Ward St,NEWTON
-71.1531223180319,42.3379217797632,Chestnut Hill Ave @ Commonwealth Ave,BOSTON
-71.0956504709195,42.3377733662712,Huntington Ave @ Louis Prang St,BOSTON
-71.0272381724286,42.337531505321,P St @ E 2nd St,BOSTON
-71.1214471717471,42.337908653845,Harvard St @ Harris St,BROOKLINE
-71.0831542427922,42.337811019547,Tremont St @ Douglas Pk,BOSTON
-71.1083778055509,42.337901437953,Brookline Ave @ Deaconess Rd,BOSTON
-71.049118670613,42.3376975371482,W Broadway @ E St,BOSTON
-71.0251160389069,42.337628100257,Farragut Rd opp E 2nd St,BOSTON
-71.0830586276613,42.337860742658,Tremont St @ Lenox St,BOSTON
-71.1930063622907,42.3382107859744,Centre St @ Ward St,NEWTON
-71.0494365174788,42.3379040388857,W Broadway @ E St,BOSTON
-71.1534747948302,42.3382857343681,Chestnut Hill Ave @ Commonwealth Ave,BOSTON
-71.1059620971921,42.3381723303041,Longwood Ave @ Binney St,BOSTON
-71.1214096128144,42.3382906670565,Harvard St opp Vernon St,BROOKLINE
-71.1536029463204,42.3383939284969,Chestnut Hill Ave @ Commonwealth Ave,BOSTON
-71.1313506150886,42.338339667647,Washington St @ Fairbank St,BROOKLINE
-71.0567385408617,42.3381007861639,W 7th St @ B St,BOSTON
-71.1315866051605,42.3383765113749,Washington St @ Winthrop Path,BROOKLINE
-71.0568151900055,42.3381485740163,W 7th @ B Street,BOSTON
-71.2068938472889,42.3386645004939,Walnut St @ Commonwealth Ave,NEWTON
-71.129170616705,42.3384786678515,Washington St @ Gardner Rd,BROOKLINE
-71.1288306179292,42.3384786672541,Washington St opp Gardner Rd,BROOKLINE
-71.0972141891259,42.3383827357196,Louis Prang St @ Evans Way,BOSTON
-71.0332161242709,42.3381906328433,East 1st St @ M St,BOSTON
-71.1022534931381,42.3384523664814,Ave Louis Pasteur @ Longwood Ave,BOSTON
-71.1022534931381,42.3384523664814,Ave Louis Pasteur @ Longwood Ave,BOSTON
-71.0355094741816,42.3382119887614,Summer St @ E 1st St,BOSTON
-71.0708833780337,42.3383691472363,Harrison Ave @ E Brookline St,BOSTON
-71.0666675925899,42.3383696687778,Albany St @ Wareham St,BOSTON
-71.029438583823,42.3382452298458,E 1st St @ O St,BOSTON
-71.0292001075176,42.3382486883868,E 1st St opp O St,BOSTON
-71.0355107291588,42.3382851969064,Summer St @ E 1st St,BOSTON
-71.0666080639412,42.3384215048118,540 Albany St opp Wareham St,BOSTON
-71.0271267994871,42.338285281598,E 1st St @ P St,BOSTON
-71.206882666745,42.3389329090455,Walnut St @ Commonwealth Ave,NEWTON
-71.0319026667807,42.3385085223448,City Point Bus Terminal,BOSTON
-71.1074145395618,42.3387988149779,Brookline Ave @ Longwood Ave,BOSTON
-71.1071225874185,42.3388343551445,Longwood Ave @ Brookline Ave,BOSTON
-71.0812081977579,42.3387897506726,Tremont St @ Northampton St,BOSTON
-71.0737877548887,42.3387675518222,Washington St @ W Newton St,BOSTON
-71.0735378768274,42.3388017402749,E Newton St @ Washington St,BOSTON
-71.0737315294264,42.3388070463313,Washington St @ E Newton St,BOSTON
-71.1071637710286,42.3390363143613,Brookline Ave @ Longwood Ave,BOSTON
-71.0811233545954,42.338945208566,Tremont St @ Northampton St,BOSTON
-71.0509177527292,42.3388543115178,W Broadway @ D St,BOSTON
-71.0510075680978,42.3389137999922,W Broadway @ D St,BOSTON
-71.0561668691834,42.3389368200095,B St @ W 6th St,BOSTON
-71.0802227939906,42.3391185300572,Massachusetts Ave @ Tremont St,BOSTON
-71.1450466516331,42.326374224059,Opp 763 Boylston St,BROOKLINE
-71.0753994516632,42.326167653004,381 Dudley St opp Hampden St,BOSTON
-71.0754637885621,42.3262137571306,Dudley St @ Hampden St,BOSTON
-71.1452452061366,42.326467785046,Boylston St @ Timon Ave,BROOKLINE
-71.1938983065184,42.3266229475787,Parker St @ Cypress St,NEWTON
-71.1424588037106,42.326478666555,Boylston St @ Chestnut Hill Ave,BROOKLINE
-71.1062871175541,42.3263766785728,Heath St opp Hennigan School,BOSTON
-71.1021916286242,42.326367031671,107 Heath St opp Bickford Ave,BOSTON
-71.1488676235648,42.3265256669636,850 Boylston St,BROOKLINE
-71.1019443382713,42.3263889656488,106 Heath St opp Bickford Ave,BOSTON
-71.0587205688365,42.3262683890293,Boston St @ Rawson St,BOSTON
-71.1004087806302,42.3264295699952,Heath St @ Wensley St,BOSTON
-71.1477826202916,42.3266106652847,Boylston St @ Reservoir Rd,BROOKLINE
-71.0646702995991,42.3263815630046,South Bay Mall @ Stop and Shop,BOSTON
-71.0645717622596,42.32642718144,South Bay Mall @ Stop and Shop,BOSTON
-71.1113560133732,42.3266192065308,S Huntington Ave @ VA Hospital,BOSTON
-71.1113560133732,42.3266192065308,S Huntington Ave opp VA Hospital,BOSTON
-71.1501706460656,42.3267564560375,Opp 850 Boylston St,BROOKLINE
-71.1430349588862,42.3268064694748,Chestnut Hill Ave @ Channing Rd,BROOKLINE
-71.066743048167,42.3266542309216,Massachusetts Ave @ Shirley St,BOSTON
-71.1069936502318,42.3268004135301,Heath St opp Hayden St,BOSTON
-71.1431969128596,42.326932213833,Chestnut Hill Ave @ Eliot St,BROOKLINE
-71.0665079157487,42.3266941881834,Newmarket St @ Massachusetts Ave,BOSTON
-71.1939268314638,42.327138041152,Parker St @ Cypress St,NEWTON
-71.0522859505403,42.3267181415019,Old Colony Ave opp Gavin Way,BOSTON
-71.0569003048971,42.3267619833765,Dorchester Ave @ Kemp St,BOSTON
-71.1242086554253,42.3271520416045,Cypress St @ Rice St,BROOKLINE
-71.0569038189263,42.326939567019,Dorchester Ave opp Kemp St,BOSTON
-71.0525368797967,42.3269575065126,Old Colony Ave @ Gavin Way,BOSTON
-71.1243536122183,42.3273246668476,Cypress St @ Kendall St,BROOKLINE
-71.0872132263032,42.3272861848663,Washington St @ St James St,BOSTON
-71.1084078306073,42.3273683056127,Heath St @ VA Hospital,BOSTON
-71.2061660923672,42.3276775335567,Walnut St @ Fisher Ave,NEWTON
-71.1084867518035,42.3274124853982,Heath St opp VA Hospital,BOSTON
-71.2061684658373,42.327732875956,Walnut St @ Berwick Rd,NEWTON
-71.0830817177701,42.3273553842969,Warren St @ Kearsarge Ave,BOSTON
-71.0832568287268,42.3273781809645,Warren St opp Kearsarge Ave,BOSTON
-71.0957754489329,42.3275320880866,Centre St @ Cedar St,BOSTON
-71.0617140302218,42.3274494274175,South Bay Mall @ Office Max,BOSTON
-71.0617140302218,42.3274494274175,South Bay Mall @ Office Max,BOSTON
-71.0921299051168,42.3391721179972,Huntington Ave @ Forsyth Way,BOSTON
-71.1353893579178,42.3393559930869,Washington St @ Beacon St,BROOKLINE
-71.1353893579178,42.3393559930869,Washington St @ Beacon St,BROOKLINE
-71.057117399812,42.3392980411696,250 Dorchester Avenue,BOSTON
-71.0804141329046,42.3394310865509,Massachusetts Ave @ Tremont St,BOSTON
-71.1209706118422,42.3396086689014,Harvard St @ Marion St,BROOKLINE
-71.0796498106311,42.3396156186788,Tremont St @ W Springfield St,BOSTON
-71.0554440247764,42.3395493373155,B St @ W 5th St,BOSTON
-71.07976386565,42.3396928945682,Tremont St @ W Springfield St,BOSTON
-71.0522423599263,42.3397173581546,W Broadway @ Linsky Barry Ct,BOSTON
-71.0690579413731,42.3398312382852,Harrison Ave. opp Plympton St,BOSTON
-71.1553419327041,42.3402436155873,Chestnut Hill Ave @ Strathmore Rd,BOSTON
-71.0644485296827,42.3399438765851,Albany St opp Randolph St,BOSTON
-71.0525236765503,42.3398983386072,W Broadway @ C St,BOSTON
-71.1926512736395,42.3404687373023,Centre St @ Alderwood Rd,NEWTON
-71.0355537090652,42.3399605394421,Summer St @ Powerhouse St,BOSTON
-71.0787237265028,42.3401840135086,Tremont St @ Worcester St,BOSTON
-71.1009761553345,42.3402724818522,Ave Louis Pasteur @ The Fenway,BOSTON
-71.1009761553345,42.3402724818522,Ave Louis Pasteur @ The Fenway,BOSTON
-71.0641423167455,42.3401701736565,Albany St @ Randolph St,BOSTON
-71.1552168959688,42.3405095454792,Chestnut Hill Ave @ South St,BOSTON
-71.0887622734771,42.3403410980011,360 Huntington Ave,BOSTON
-71.105694106116,42.3404103246412,Brookline Ave @ Short St,BOSTON
-71.105638094884,42.3404632074446,Brookline Ave opp Short St,BOSTON
-71.0782088414102,42.3404575686885,Tremont St @ W Concord St,BOSTON
-71.0888688123124,42.3404997802006,Huntington Ave @ Opera Pl,BOSTON
-71.0712502903546,42.340442625332,Washington St @ Mystic St,BOSTON
-71.0712502903546,42.340442625332,Washington St @ Union Pk,BOSTON
-71.1925647373249,42.3408685732702,Centre St @ Mill St,NEWTON
-71.0816635958542,42.3405653564025,Massachusetts Ave @ Columbus Ave,BOSTON
-71.0543089916274,42.340496697538,B St @ Silver St,BOSTON
-71.0819465684061,42.3406887498994,Massachusetts Ave @ Columbus Ave,BOSTON
-71.0537365022395,42.3406794360907,W Broadway @ B St,BOSTON
-71.2384035199176,42.3412602723709,Washington St @ Commonwealth Ave,NEWTON
-71.2383062201987,42.3413410884278,Washington St @ Commonwealth Ave,NEWTON
-71.1548187182212,42.3411249545839,Chestnut Hill Ave @ Chiswick Rd,BOSTON
-71.2067002169684,42.3412836287899,Walnut St @ Prospect Ave,NEWTON
-71.137904384158,42.3410988525518,Wahington St @ Evans Rd,BROOKLINE
-71.0711036707462,42.3408895811345,W Dedham St @ Washington St,BOSTON
-71.0772523924341,42.3409654251767,Tremont St @ Rutland Sq,BOSTON
-71.049855191896,42.3336749352964,W 7th St @ Dorchester St,BOSTON
-71.0735908104641,42.3337942787754,Massachusetts Ave @ Albany St,BOSTON
-71.0871190596648,42.3339050370864,Ruggles St @ Cabot St,BOSTON
-71.0487306871047,42.3340961362492,Dorchester St @ W 6th St,BOSTON
-71.2396749117947,42.3577306564568,Lexington St @ River St,NEWTON
-71.2395176889438,42.357769415062,River St @ Lexington St,NEWTON
-71.21078400177,42.3577025566676,Walnut St @ Linwood Ave,NEWTON
-71.2108330687859,42.3577491869244,Walnut St @ Linwood Ave,NEWTON
-70.9695606084112,42.3568963827295,Tafts Ave @ Mugford St,WINTHROP
-71.1540161224875,42.3576081758409,N Beacon St @ Goodenough St,BOSTON
-71.1079196344938,42.3574848681604,Brookline St @ Putnam Ave,CAMBRIDGE
-70.9696365008246,42.3570516458588,Tafts Ave opp Mugford St,WINTHROP
-71.0927963556956,42.3576155621814,Massachusetts Ave @ Memorial Dr,CAMBRIDGE
-71.0563338414665,42.3574953570296,Pearl St @ Congress St,BOSTON
-71.1265319076176,42.3578283638194,Cambridge St @ N Harvard St,BOSTON
-71.1847107978542,42.3580178030272,Centre St @ Jefferson St,NEWTON
-71.1543967364543,42.3580009627845,N Beacon St @ Birmingham Pkwy,BOSTON
-71.0633167025246,42.3577048705702,Beacon St @ Park St,BOSTON
-71.2001550421264,42.3583307050419,Adams St @ Quirk St,NEWTON
-71.1578818063534,42.3583800167484,N Beacon St @ Parsons St,BOSTON
-71.1849484413837,42.3584730153387,Centre St @ Pearl St,NEWTON
-71.0603671647052,42.3580916255476,Tremont St @ Beacon St,BOSTON
-71.1118216785243,42.3584468241839,Magazine St @ Chestnut St,CAMBRIDGE
-71.1267975109876,42.3585073396148,N Harvard St @ Empire St,BOSTON
-70.970050967055,42.3579038764807,Tafts Ave @ Maryland Ave,WINTHROP
-70.970050967055,42.3579038764807,Tafts Ave opp Maryland Ave,WINTHROP
-71.1580232706502,42.3586201386224,Birmingham Pkwy @ Soldiers Field Rd,BOSTON
-71.1239835431278,42.358689006751,Cambridge St @ Seattle St,BOSTON
-71.1269456829767,42.358764009703,N Harvard St @ Hooker St,BOSTON
-71.2394335891582,42.3591094910662,Lexington St @ Whitlowe Rd,NEWTON
-71.0572579481552,42.3585935163936,Devonshire St @ State St,BOSTON
-71.2394267001969,42.3591728949796,Lexington St @ Whitlowe Rd,NEWTON
-71.1238415401893,42.3588604126546,Cambridge St @ Seattle St,BOSTON
-71.0515520342987,42.3586582111577,Atlantic Ave @ Milk St,BOSTON
-71.2435392218361,42.3593365862111,Rumford Ave @ Buttrick St,WALTHAM
-71.0567860405359,42.3587788403715,Congress St @ State St,BOSTON
-70.9702852754412,42.3584189737393,Tafts Ave opp Townsend St,WINTHROP
-71.2435844492833,42.3593825933669,Rumford Ave @ Buttrick St,WALTHAM
-71.0575292302027,42.3588210744977,State St @ Washington Mall - State St Sta,BOSTON
-70.9703055952034,42.3584624048836,Tafts Ave @ Townsend St,WINTHROP
-71.0985159124125,42.3223631921214,Columbus Ave @ Amory St,BOSTON
-71.1380496512658,42.3224978997028,Lee St @ Warren St,BROOKLINE
-71.0849667615906,42.3223341824311,Walnut Ave @ Rockland St,BOSTON
-71.0849266557124,42.3223895570891,Walnut Ave @ Rockland St,BOSTON
-71.1940617042951,42.3227503453627,Parker St @ Glenwood Ave,NEWTON
-71.106977245035,42.3225246515967,Centre St @ Wyman St,BOSTON
-71.2013339717102,42.3228717098127,Centre St @ Cushing St,NEWTON
-71.1057130692886,42.3226541202639,Centre St @ Sunnyside St,BOSTON
-71.1046713071827,42.3227522284927,Centre St @ Mozart St,BOSTON
-71.0767354111704,42.3227996373636,Blue Hill Ave @ Moreland St,BOSTON
-71.1029823311122,42.3229231376939,Centre St @ Estrella St,BOSTON
-71.1022850484397,42.3229245956642,Centre St @ Bickford St,BOSTON
-71.1661760318248,42.3231320201835,Boylston St @ Star Market - Service Rd,BROOKLINE
-71.099489988013,42.323115300606,Jackson Sq Station @ Orange Line,BOSTON
-71.1639806246205,42.3233886643174,Boylston St @ Hammond St,BROOKLINE
-71.1638953261088,42.3235459985384,Boylston St @ Hammond St,BROOKLINE
-71.0568200194356,42.3232375243152,Dorchester Ave @ Dorset St,BOSTON
-71.0896555497296,42.3233636786069,Washington St @ Dale St,BOSTON
-71.0568208408655,42.3233050885288,Dorchester Ave @ Locust St,BOSTON
-71.0895620635767,42.3234370493562,Washington St @ Oakland St,BOSTON
-71.2004499145186,42.3238163931321,Centre St @ Clark St,NEWTON
-71.0762587448025,42.3234811333882,Blue Hill Ave @ Winthrop St,BOSTON
-71.0640258014661,42.3234403571229,Massachusetts Ave @ Clapp St,BOSTON
-71.0762245550428,42.3235319209189,Blue Hill Ave @ Winthrop St,BOSTON
-71.0840619712167,42.3235763097924,Walnut Ave @ St Richard St,BOSTON
-71.0603073839479,42.3235068011445,Boston St opp Harvest St,BOSTON
-71.0641696571934,42.3235975949278,Massachusetts Ave opp Clapp St,BOSTON
-71.1122525613103,42.3238099391747,S Huntington Ave @ Bynner St,BOSTON
-71.0738454643446,42.3236840061466,Dudley St @ Dennis St,BOSTON
-71.0838412235633,42.3237767773986,Walnut Ave @ Circuit St,BOSTON
-71.0739772744624,42.3238355042416,Dudley St @ Langdon St,BOSTON
-71.1122630032169,42.3239937650831,S Huntington Ave @ Bynner St,BOSTON
-71.0826672434361,42.3239010598123,Warren St @ Whiting St,BOSTON
-71.0828168405184,42.3239363633099,Warren St @ Walnut Ave,BOSTON
-71.0888714046242,42.3241350140348,Washington St opp Cedar St,BOSTON
-71.1378544632621,42.3243681096252,Lee St opp Dudley Way,BROOKLINE
-71.0598739635003,42.3241174526856,Boston St @ Dorset St,BOSTON
-71.0887302660088,42.3242879141456,Washington St @ Cedar St,BOSTON
-71.1591064698591,42.3245916985508,Boylston St @ Randolph Rd,BROOKLINE
-71.1591868749037,42.3246962835898,Boylston St @ Norfolk Rd,BROOKLINE
-71.0524300401983,42.3244483501985,Old Colony Ave @ Msgr O'Callaghan Way,BOSTON
-71.2067923458324,42.3249875003611,Walnut St @ Duncklee St,NEWTON
-71.0650310550568,42.3246129908897,Massachusetts Ave @ Allstate Rd,BOSTON
-71.1213827288039,42.3248232140165,High St @ Cypress St,BROOKLINE
-71.1213106124994,42.3248486663443,High St @ Cypress St,BROOKLINE
-71.0568535973241,42.3246714759154,Dorchester Ave @ Howell St,BOSTON
-71.097626165625,42.3248505090514,Centre St @ Highland St,BOSTON
-71.2067310554502,42.3252059777747,Walnut St @ Duncklee St,NEWTON
-71.0568547824587,42.3247368330805,Dorchester Ave opp Howell St,BOSTON
-71.0981163564267,42.3248937473849,Centre St @ Columbus Ave,BOSTON
-71.1993333706013,42.3252348951343,Centre St @ Locksley Rd,NEWTON
-71.0652067161262,42.3248376800052,Massachusetts Ave @ NStar,BOSTON
-71.0983888407078,42.325008219789,Columbus Ave @ Heath St,BOSTON
-71.0982299343137,42.325044015691,Columbus Ave @ Centre St,BOSTON
-71.1991845030829,42.3253793777425,Centre St @ Locksley Rd,NEWTON
-71.0748521514552,42.3251106123443,Dudley St @ Magazine St,BOSTON
-71.0748521514552,42.3251106123443,Dudley St @ Blue Hill Ave,BOSTON
-71.0751371733963,42.3251600841477,Blue Hill Ave @ Dudley St,BOSTON
-71.0751371733963,42.3251600841477,Blue Hill Ave @ Mt Pleasant Ave,BOSTON
-71.059202297792,42.3251309157832,Boston St @ W Howell St,BOSTON
-71.0995760245535,42.325297702975,34 Heath St opp Bromley St,BOSTON
-71.1219285788595,42.3254032516097,Cypress St opp Henry St,BROOKLINE
-71.059175891232,42.3251851438549,Boston St @ Howell St,BOSTON
-71.0996335151972,42.3253577422529,Heath St @ Bromley St,BOSTON
-71.0833450845889,42.3253701075771,Warren St @ Dabney Pl,BOSTON
-71.1222267392522,42.3255973746914,Cypress St @ Franklin St,BROOKLINE
-71.1404112137762,42.3258631356613,Lee St @ Boylston St,BROOKLINE
-71.0833055813881,42.3257532365632,Warren St @ Moreland St,BOSTON
-71.0878379449595,42.3258468436838,Washington St @ Circuit Terr,BOSTON
-71.0589222830029,42.3257935236481,Boston St opp Washburn St,BOSTON
-71.1405454794292,42.3261391281234,Lee St @ Boylston St,BROOKLINE
-71.153921120244,42.3261814205338,910 Boylston St,BROOKLINE
-71.1202676461763,42.3260874153511,High St @ Highland Rd,BROOKLINE
-71.0966289941054,42.3260179587862,Centre St @ New Heath St,BOSTON
-71.0877658013914,42.3260219328561,Washington St @ Guild St,BOSTON
-71.1047382751745,42.3261012737886,Heath St @ Walden St,BOSTON
-71.1051361605905,42.3261144549554,177 Heath St opp Walden St,BOSTON
-71.1539235762786,42.3262834166608,Opp 910 Boylston St,BROOKLINE
-71.1003424323218,42.3261107699661,Heath St @ Parker St,BOSTON
-71.0965739724745,42.3261185384295,Centre St @ Marcella St,BOSTON
-71.1426970775421,42.3263342127089,Boylston St @ Heath St,BROOKLINE
-71.1201406092159,42.326288664165,High St @ Oakland Rd,BROOKLINE
-71.1193071240764,42.3276589431812,High St opp Edgehill Rd,BROOKLINE
-71.0870684922865,42.3276256579767,Washington St @ Bartlett St,BOSTON
-71.0773171922059,42.3276641462937,Dudley St @ Adams St,BOSTON
-71.1943777724293,42.328077617448,Cypress St @ Braeland Ave,NEWTON
-71.0955967117152,42.3278030171634,Centre St @ Cedar St,BOSTON
-71.1191757474563,42.3278921828518,High St @ Cumberland Ave,BROOKLINE
-71.194415465894,42.328142409831,Cypress St @ Braeland Ave,NEWTON
-71.0775282381153,42.3278078621071,Dudley St @ Adams St,BOSTON
-71.0972044849327,42.3280350080086,Columbus Ave @ New Cedar St,BOSTON
-71.097055391789,42.3280462343239,Columbus Ave @ Cedar St,BOSTON
-71.0678316749936,42.3279444780349,1010 Massachusetts Ave opp Magazine St,BOSTON
-71.0579127620936,42.3280575638408,Boston St @ Fr Songin Way,BOSTON
-71.0679685498118,42.3281084467396,Massachusetts Ave @ Magazine St,BOSTON
-71.1102297348397,42.3283026776361,Heath St @ S Huntington Ave,BOSTON
-71.1258506109731,42.3284086660799,Cypress St @ Walnut St,BROOKLINE
-71.1260106143223,42.3286286683536,Cypress St @ Walnut,BROOKLINE
-71.0810188840915,42.3285027290964,Dudley St @ Greenville St,BOSTON
-71.0791398091997,42.3284983225725,Dudley St @ Dearborn St,BOSTON
-71.0577117987656,42.328454986642,Boston St @ Ellery St,BOSTON
-71.1107138519453,42.3286526175817,S Huntington Ave @ Heath St,BOSTON
