Date,ZipCode,AQI_OZONE,AQI_PM10,AQI_PM2.5,CategoryName_OZONE,CategoryName_PM10,CategoryName_PM2.5,Longitude,Latitude
2019-03-07,2111,32,,42,Good,,Good,-71.06054,42.35067
2019-03-07,2113,32,,42,Good,,Good,-71.05524,42.36526
2019-03-07,2114,32,,42,Good,,Good,-71.06686,42.36337
2019-03-07,2115,32,,42,Good,,Good,-71.09481,42.34046
2019-03-07,2116,32,,42,Good,,Good,-71.07638,42.35105
2019-03-07,2118,32,,42,Good,,Good,-71.07057,42.33806
2019-03-07,2119,32,,42,Good,,Good,-71.08522,42.32405
2019-03-07,2120,32,,42,Good,,Good,-71.09654,42.33212
2019-03-07,2121,32,,42,Good,,Good,-71.08693,42.3057
2019-03-07,2122,32,,42,Good,,Good,-71.05185,42.29427
2019-03-07,2124,32,,42,Good,,Good,-71.07114,42.28583
2019-03-07,2125,32,,42,Good,,Good,-71.0562,42.31578
2019-03-07,2126,38,,,Good,,,-71.0918,42.27588
2019-03-07,2127,32,,42,Good,,Good,-71.03875,42.33455
2019-03-07,2128,32,,42,Good,,Good,-71.01616,42.37324
2019-03-07,2129,32,,42,Good,,Good,-71.06167,42.37975
2019-03-07,2130,32,,42,Good,,Good,-71.11515,42.30823
2019-03-07,2131,38,,,Good,,,-71.12468,42.28392
2019-03-07,2132,38,,,Good,,,-71.16072,42.27931
2019-03-07,2134,32,,42,Good,,Good,-71.12931,42.35855
2019-03-07,2135,32,,42,Good,,Good,-71.15417,42.34989
2019-03-07,2136,38,,,Good,,,-71.12662,42.25505
2019-03-07,2151,32,,42,Good,,Good,-71.004,42.41887
2019-03-07,2163,32,,42,Good,,Good,-71.12509,42.36717
2019-03-07,2199,32,,42,Good,,Good,-71.08199,42.34748
2019-03-07,2203,32,,42,Good,,Good,-71.05945,42.36144
2019-03-07,2210,32,,42,Good,,Good,-71.03942,42.34815
2019-03-07,2215,32,,42,Good,,Good,-71.10276,42.34741
2019-03-07,2467,32,,42,Good,,Good,-71.16096,42.31725
2019-03-08,2108,39,,53,Good,,Moderate,-71.06516,42.35657
2019-03-08,2109,39,,53,Good,,Moderate,-71.05277,42.36498
2019-03-08,2110,39,,53,Good,,Moderate,-71.05189,42.35797
2019-03-08,2111,39,,53,Good,,Moderate,-71.06054,42.35067
2019-03-08,2113,39,,53,Good,,Moderate,-71.05524,42.36526
2019-03-08,2114,39,,53,Good,,Moderate,-71.06686,42.36337
2019-03-08,2115,39,,53,Good,,Moderate,-71.09481,42.34046
2019-03-08,2116,39,,53,Good,,Moderate,-71.07638,42.35105
2019-03-08,2118,39,,53,Good,,Moderate,-71.07057,42.33806
2019-03-08,2119,39,,53,Good,,Moderate,-71.08522,42.32405
2019-03-08,2120,39,,53,Good,,Moderate,-71.09654,42.33212
2019-03-08,2121,39,,53,Good,,Moderate,-71.08693,42.3057
2019-03-08,2122,39,,53,Good,,Moderate,-71.05185,42.29427
2019-03-08,2124,39,,53,Good,,Moderate,-71.07114,42.28583
2019-03-08,2125,39,,53,Good,,Moderate,-71.0562,42.31578
2019-03-08,2126,42,,,Good,,,-71.0918,42.27588
2019-03-08,2127,39,,53,Good,,Moderate,-71.03875,42.33455
2019-03-08,2128,39,,53,Good,,Moderate,-71.01616,42.37324
2019-03-08,2129,39,,53,Good,,Moderate,-71.06167,42.37975
2019-03-08,2130,39,,53,Good,,Moderate,-71.11515,42.30823
2019-03-08,2131,42,,,Good,,,-71.12468,42.28392
2019-03-08,2132,42,,,Good,,,-71.16072,42.27931
2019-03-08,2134,39,,53,Good,,Moderate,-71.12931,42.35855
2019-03-08,2135,39,,53,Good,,Moderate,-71.15417,42.34989
2019-03-08,2136,42,,,Good,,,-71.12662,42.25505
2019-03-08,2151,39,,53,Good,,Moderate,-71.004,42.41887
2019-03-08,2163,39,,53,Good,,Moderate,-71.12509,42.36717
2019-03-08,2199,39,,53,Good,,Moderate,-71.08199,42.34748
2019-03-08,2203,39,,53,Good,,Moderate,-71.05945,42.36144
2019-03-08,2210,39,,53,Good,,Moderate,-71.03942,42.34815
2019-03-08,2215,39,,53,Good,,Moderate,-71.10276,42.34741
2019-03-08,2467,39,,53,Good,,Moderate,-71.16096,42.31725
2019-03-09,2108,44,,61,Good,,Moderate,-71.06516,42.35657
2019-03-09,2109,44,,61,Good,,Moderate,-71.05277,42.36498
2019-03-09,2110,44,,61,Good,,Moderate,-71.05189,42.35797
2019-03-09,2111,44,,61,Good,,Moderate,-71.06054,42.35067
2019-03-09,2113,44,,61,Good,,Moderate,-71.05524,42.36526
2019-03-09,2114,44,,61,Good,,Moderate,-71.06686,42.36337
2019-03-09,2115,44,,61,Good,,Moderate,-71.09481,42.34046
2019-03-09,2116,44,,61,Good,,Moderate,-71.07638,42.35105
2019-03-09,2118,44,,61,Good,,Moderate,-71.07057,42.33806
2019-03-09,2119,44,,61,Good,,Moderate,-71.08522,42.32405
2019-03-09,2120,44,,61,Good,,Moderate,-71.09654,42.33212
2019-03-09,2121,44,,61,Good,,Moderate,-71.08693,42.3057
2019-03-09,2122,44,,61,Good,,Moderate,-71.05185,42.29427
2019-03-09,2124,44,,61,Good,,Moderate,-71.07114,42.28583
2019-03-09,2125,44,,61,Good,,Moderate,-71.0562,42.31578
2019-03-09,2126,44,,,Good,,,-71.0918,42.27588
2019-03-09,2127,44,,61,Good,,Moderate,-71.03875,42.33455
2019-03-09,2128,44,,61,Good,,Moderate,-71.01616,42.37324
2019-03-09,2129,44,,61,Good,,Moderate,-71.06167,42.37975
2019-03-09,2130,44,,61,Good,,Moderate,-71.11515,42.30823
2019-03-09,2131,44,,,Good,,,-71.12468,42.28392
2019-03-09,2132,44,,,Good,,,-71.16072,42.27931
2019-03-09,2134,44,,61,Good,,Moderate,-71.12931,42.35855
2019-03-09,2135,44,,61,Good,,Moderate,-71.15417,42.34989
2019-03-09,2136,44,,,Good,,,-71.12662,42.25505
2019-03-09,2151,44,,61,Good,,Moderate,-71.004,42.41887
2019-03-09,2163,44,,61,Good,,Moderate,-71.12509,42.36717
2019-03-09,2199,44,,61,Good,,Moderate,-71.08199,42.34748
2019-03-09,2203,44,,61,Good,,Moderate,-71.05945,42.36144
2019-03-09,2210,44,,61,Good,,Moderate,-71.03942,42.34815
2019-03-09,2215,44,,61,Good,,Moderate,-71.10276,42.34741
2019-03-09,2467,44,,61,Good,,Moderate,-71.16096,42.31725
2019-03-10,2108,37,,46,Good,,Good,-71.06516,42.35657
2019-03-10,2109,37,,46,Good,,Good,-71.05277,42.36498
2019-03-10,2110,37,,46,Good,,Good,-71.05189,42.35797
2019-03-10,2111,37,,46,Good,,Good,-71.06054,42.35067
2019-03-10,2113,37,,46,Good,,Good,-71.05524,42.36526
2019-03-10,2114,37,,46,Good,,Good,-71.06686,42.36337
2019-03-10,2115,37,,46,Good,,Good,-71.09481,42.34046
2019-03-10,2116,37,,46,Good,,Good,-71.07638,42.35105
2019-03-10,2118,37,,46,Good,,Good,-71.07057,42.33806
2019-03-10,2119,37,,46,Good,,Good,-71.08522,42.32405
2019-03-10,2120,37,,46,Good,,Good,-71.09654,42.33212
2019-03-10,2121,37,,46,Good,,Good,-71.08693,42.3057
2019-03-10,2122,37,,46,Good,,Good,-71.05185,42.29427
2019-03-10,2124,37,,46,Good,,Good,-71.07114,42.28583
2019-03-10,2125,37,,46,Good,,Good,-71.0562,42.31578
2019-03-10,2126,39,,,Good,,,-71.0918,42.27588
2019-03-10,2127,37,,46,Good,,Good,-71.03875,42.33455
2019-03-10,2128,37,,46,Good,,Good,-71.01616,42.37324
2019-03-10,2129,37,,46,Good,,Good,-71.06167,42.37975
2019-03-10,2130,37,,46,Good,,Good,-71.11515,42.30823
2019-03-10,2131,39,,,Good,,,-71.12468,42.28392
2019-03-10,2132,39,,,Good,,,-71.16072,42.27931
2019-03-10,2134,37,,46,Good,,Good,-71.12931,42.35855
2019-03-10,2135,37,,46,Good,,Good,-71.15417,42.34989
2019-03-10,2136,39,,,Good,,,-71.12662,42.25505
2019-03-10,2151,37,,46,Good,,Good,-71.004,42.41887
2019-03-10,2163,37,,46,Good,,Good,-71.12509,42.36717
2019-03-10,2199,37,,46,Good,,Good,-71.08199,42.34748
2019-03-10,2203,37,,46,Good,,Good,-71.05945,42.36144
2019-03-10,2210,37,,46,Good,,Good,-71.03942,42.34815
2019-03-10,2215,37,,46,Good,,Good,-71.10276,42.34741
2019-03-10,2467,37,,46,Good,,Good,-71.16096,42.31725
2019-03-11,2108,43,,39,Good,,Good,-71.06516,42.35657
2019-03-11,2109,43,,39,Good,,Good,-71.05277,42.36498
2019-03-11,2110,43,,39,Good,,Good,-71.05189,42.35797
2019-03-11,2111,43,,39,Good,,Good,-71.06054,42.35067
2019-03-11,2113,43,,39,Good,,Good,-71.05524,42.36526
2019-03-11,2114,43,,39,Good,,Good,-71.06686,42.36337
2019-03-11,2115,43,,39,Good,,Good,-71.09481,42.34046
2019-03-11,2116,43,,39,Good,,Good,-71.07638,42.35105
2019-03-11,2118,43,,39,Good,,Good,-71.07057,42.33806
2019-03-11,2119,43,,39,Good,,Good,-71.08522,42.32405
2019-03-11,2120,43,,39,Good,,Good,-71.09654,42.33212
2019-03-11,2121,43,,39,Good,,Good,-71.08693,42.3057
2019-03-11,2122,43,,39,Good,,Good,-71.05185,42.29427
2019-03-11,2124,43,,39,Good,,Good,-71.07114,42.28583
2019-03-11,2125,43,,39,Good,,Good,-71.0562,42.31578
2019-03-11,2126,44,,,Good,,,-71.0918,42.27588
2019-03-11,2127,43,,39,Good,,Good,-71.03875,42.33455
2019-03-11,2128,43,,39,Good,,Good,-71.01616,42.37324
2019-03-11,2129,43,,39,Good,,Good,-71.06167,42.37975
2019-03-11,2130,43,,39,Good,,Good,-71.11515,42.30823
2019-03-11,2131,44,,,Good,,,-71.12468,42.28392
2019-03-11,2132,44,,,Good,,,-71.16072,42.27931
2019-03-11,2134,43,,39,Good,,Good,-71.12931,42.35855
2019-03-11,2135,43,,39,Good,,Good,-71.15417,42.34989
2019-03-11,2136,44,,,Good,,,-71.12662,42.25505
2019-03-11,2151,43,,39,Good,,Good,-71.004,42.41887
2019-03-11,2163,43,,39,Good,,Good,-71.12509,42.36717
2019-03-11,2199,43,,39,Good,,Good,-71.08199,42.34748
2019-03-11,2203,43,,39,Good,,Good,-71.05945,42.36144
2019-03-11,2210,43,,39,Good,,Good,-71.03942,42.34815
2019-03-11,2215,43,,39,Good,,Good,-71.10276,42.34741
2019-03-11,2467,43,,39,Good,,Good,-71.16096,42.31725
2019-03-12,2108,37,,33,Good,,Good,-71.06516,42.35657
2019-03-12,2109,37,,33,Good,,Good,-71.05277,42.36498
2019-03-12,2110,37,,33,Good,,Good,-71.05189,42.35797
2019-03-12,2111,37,,33,Good,,Good,-71.06054,42.35067
2019-03-12,2113,37,,33,Good,,Good,-71.05524,42.36526
2019-03-12,2114,37,,33,Good,,Good,-71.06686,42.36337
2019-03-12,2115,37,,33,Good,,Good,-71.09481,42.34046
2019-03-12,2116,37,,33,Good,,Good,-71.07638,42.35105
2019-03-12,2118,37,,33,Good,,Good,-71.07057,42.33806
2019-03-12,2119,37,,33,Good,,Good,-71.08522,42.32405
2019-03-12,2120,37,,33,Good,,Good,-71.09654,42.33212
2019-03-12,2121,37,,33,Good,,Good,-71.08693,42.3057
2019-03-12,2122,37,,33,Good,,Good,-71.05185,42.29427
2019-03-12,2124,37,,33,Good,,Good,-71.07114,42.28583
2019-03-12,2125,37,,33,Good,,Good,-71.0562,42.31578
2019-03-12,2126,40,,,Good,,,-71.0918,42.27588
2019-03-12,2127,37,,33,Good,,Good,-71.03875,42.33455
2019-03-12,2128,37,,33,Good,,Good,-71.01616,42.37324
2019-03-12,2129,37,,33,Good,,Good,-71.06167,42.37975
2019-03-12,2130,37,,33,Good,,Good,-71.11515,42.30823
2019-03-12,2131,40,,,Good,,,-71.12468,42.28392
2019-03-12,2132,40,,,Good,,,-71.16072,42.27931
2019-03-12,2134,37,,33,Good,,Good,-71.12931,42.35855
2019-03-12,2135,37,,33,Good,,Good,-71.15417,42.34989
2019-03-12,2136,40,,,Good,,,-71.12662,42.25505
2019-03-12,2151,37,,33,Good,,Good,-71.004,42.41887
2019-03-12,2163,37,,33,Good,,Good,-71.12509,42.36717
2019-03-12,2199,37,,33,Good,,Good,-71.08199,42.34748
2019-03-12,2203,37,,33,Good,,Good,-71.05945,42.36144
2019-03-12,2210,37,,33,Good,,Good,-71.03942,42.34815
2019-03-12,2215,37,,33,Good,,Good,-71.10276,42.34741
2019-03-12,2467,37,,33,Good,,Good,-71.16096,42.31725
2019-03-13,2108,31,,43,Good,,Good,-71.06516,42.35657
2019-03-13,2109,31,,43,Good,,Good,-71.05277,42.36498
2019-03-13,2110,31,,43,Good,,Good,-71.05189,42.35797
2019-03-13,2111,31,,43,Good,,Good,-71.06054,42.35067
2019-03-13,2113,31,,43,Good,,Good,-71.05524,42.36526
2019-03-13,2114,31,,43,Good,,Good,-71.06686,42.36337
2019-03-13,2115,31,,43,Good,,Good,-71.09481,42.34046
2019-03-13,2116,31,,43,Good,,Good,-71.07638,42.35105
2019-03-13,2118,31,,43,Good,,Good,-71.07057,42.33806
2019-03-13,2119,31,,43,Good,,Good,-71.08522,42.32405
2019-03-13,2120,31,,43,Good,,Good,-71.09654,42.33212
2019-03-13,2121,31,,43,Good,,Good,-71.08693,42.3057
2019-03-13,2122,31,,43,Good,,Good,-71.05185,42.29427
2019-03-13,2124,31,,43,Good,,Good,-71.07114,42.28583
2019-03-13,2125,31,,43,Good,,Good,-71.0562,42.31578
2019-03-13,2126,39,,,Good,,,-71.0918,42.27588
2019-03-13,2127,31,,43,Good,,Good,-71.03875,42.33455
2019-03-13,2128,31,,36,Good,,Good,-71.01616,42.37324
2019-03-13,2129,31,,36,Good,,Good,-71.06167,42.37975
2019-03-13,2130,31,,43,Good,,Good,-71.11515,42.30823
2019-03-13,2131,39,,,Good,,,-71.12468,42.28392
2019-03-13,2132,39,,,Good,,,-71.16072,42.27931
2019-03-13,2134,31,,43,Good,,Good,-71.12931,42.35855
2019-03-13,2135,31,,43,Good,,Good,-71.15417,42.34989
2019-03-13,2136,39,,,Good,,,-71.12662,42.25505
2019-03-13,2151,31,,36,Good,,Good,-71.004,42.41887
2019-03-13,2163,31,,43,Good,,Good,-71.12509,42.36717
2019-03-13,2199,31,,43,Good,,Good,-71.08199,42.34748
2019-03-13,2203,31,,43,Good,,Good,-71.05945,42.36144
2019-03-13,2210,31,,43,Good,,Good,-71.03942,42.34815
2019-03-13,2215,31,,43,Good,,Good,-71.10276,42.34741
2019-03-13,2467,31,,43,Good,,Good,-71.16096,42.31725
2019-03-14,2108,39,,41,Good,,Good,-71.06516,42.35657
2019-03-14,2109,39,,41,Good,,Good,-71.05277,42.36498
2019-03-14,2110,39,,41,Good,,Good,-71.05189,42.35797
2019-03-14,2111,39,,41,Good,,Good,-71.06054,42.35067
2019-03-14,2113,39,,41,Good,,Good,-71.05524,42.36526
2019-03-14,2114,39,,41,Good,,Good,-71.06686,42.36337
2019-03-14,2115,39,,41,Good,,Good,-71.09481,42.34046
2019-03-14,2116,39,,41,Good,,Good,-71.07638,42.35105
2019-03-14,2118,39,,41,Good,,Good,-71.07057,42.33806
2019-03-14,2119,39,,41,Good,,Good,-71.08522,42.32405
2019-03-14,2120,39,,41,Good,,Good,-71.09654,42.33212
2019-03-14,2121,39,,41,Good,,Good,-71.08693,42.3057
2019-03-14,2122,39,,41,Good,,Good,-71.05185,42.29427
2019-03-14,2124,39,,41,Good,,Good,-71.07114,42.28583
2019-03-14,2125,39,,41,Good,,Good,-71.0562,42.31578
2019-03-14,2126,44,,,Good,,,-71.0918,42.27588
2019-03-14,2127,39,,41,Good,,Good,-71.03875,42.33455
2019-03-14,2128,39,,41,Good,,Good,-71.01616,42.37324
2019-03-14,2129,39,,41,Good,,Good,-71.06167,42.37975
2019-03-14,2130,39,,41,Good,,Good,-71.11515,42.30823
2019-03-14,2131,44,,,Good,,,-71.12468,42.28392
2019-03-14,2132,44,,,Good,,,-71.16072,42.27931
2019-03-14,2134,39,,41,Good,,Good,-71.12931,42.35855
2019-03-14,2135,39,,41,Good,,Good,-71.15417,42.34989
2019-03-14,2136,44,,,Good,,,-71.12662,42.25505
2019-03-14,2151,39,,41,Good,,Good,-71.004,42.41887
2019-03-14,2163,39,,41,Good,,Good,-71.12509,42.36717
2019-03-14,2199,39,,41,Good,,Good,-71.08199,42.34748
2019-03-14,2203,39,,41,Good,,Good,-71.05945,42.36144
2019-03-14,2210,39,,41,Good,,Good,-71.03942,42.34815
2019-03-14,2215,39,,41,Good,,Good,-71.10276,42.34741
2019-03-14,2467,39,,41,Good,,Good,-71.16096,42.31725
2019-03-15,2108,41,,48,Good,,Good,-71.06516,42.35657
2019-03-15,2109,41,,48,Good,,Good,-71.05277,42.36498
2019-03-15,2110,41,,48,Good,,Good,-71.05189,42.35797
2019-03-15,2111,41,,48,Good,,Good,-71.06054,42.35067
2019-03-15,2113,41,,48,Good,,Good,-71.05524,42.36526
2019-03-15,2114,41,,48,Good,,Good,-71.06686,42.36337
2019-03-15,2115,41,,48,Good,,Good,-71.09481,42.34046
2019-03-15,2116,41,,48,Good,,Good,-71.07638,42.35105
2019-03-15,2118,41,,48,Good,,Good,-71.07057,42.33806
2019-03-15,2119,41,,48,Good,,Good,-71.08522,42.32405
2019-03-15,2120,41,,48,Good,,Good,-71.09654,42.33212
2019-03-15,2121,41,,48,Good,,Good,-71.08693,42.3057
2019-03-15,2122,41,,48,Good,,Good,-71.05185,42.29427
2019-03-15,2124,41,,48,Good,,Good,-71.07114,42.28583
2019-03-15,2125,41,,48,Good,,Good,-71.0562,42.31578
2019-03-15,2126,40,,,Good,,,-71.0918,42.27588
2019-03-15,2127,41,,48,Good,,Good,-71.03875,42.33455
2019-03-15,2128,41,,48,Good,,Good,-71.01616,42.37324
2019-03-15,2129,41,,48,Good,,Good,-71.06167,42.37975
2019-03-15,2130,41,,48,Good,,Good,-71.11515,42.30823
2019-03-15,2131,40,,,Good,,,-71.12468,42.28392
2019-03-15,2132,40,,,Good,,,-71.16072,42.27931
2019-03-15,2134,41,,48,Good,,Good,-71.12931,42.35855
2019-03-15,2135,41,,48,Good,,Good,-71.15417,42.34989
2019-03-15,2136,40,,,Good,,,-71.12662,42.25505
2019-03-15,2151,41,,48,Good,,Good,-71.004,42.41887
2019-03-15,2163,41,,48,Good,,Good,-71.12509,42.36717
2019-03-15,2199,41,,48,Good,,Good,-71.08199,42.34748
2019-03-15,2203,41,,48,Good,,Good,-71.05945,42.36144
2019-03-15,2210,41,,48,Good,,Good,-71.03942,42.34815
2019-03-15,2215,41,,48,Good,,Good,-71.10276,42.34741
2019-03-15,2467,41,,48,Good,,Good,-71.16096,42.31725
2019-03-16,2108,37,,26,Good,,Good,-71.06516,42.35657
2019-03-16,2109,37,,26,Good,,Good,-71.05277,42.36498
2019-03-16,2110,37,,26,Good,,Good,-71.05189,42.35797
2019-03-16,2111,37,,26,Good,,Good,-71.06054,42.35067
2019-03-16,2113,37,,26,Good,,Good,-71.05524,42.36526
2019-03-16,2114,37,,26,Good,,Good,-71.06686,42.36337
2019-03-16,2115,37,,26,Good,,Good,-71.09481,42.34046
2019-03-16,2116,37,,26,Good,,Good,-71.07638,42.35105
2019-03-16,2118,37,,26,Good,,Good,-71.07057,42.33806
2019-03-16,2119,37,,26,Good,,Good,-71.08522,42.32405
2019-03-16,2120,37,,26,Good,,Good,-71.09654,42.33212
2019-03-16,2121,37,,26,Good,,Good,-71.08693,42.3057
2019-03-16,2122,37,,26,Good,,Good,-71.05185,42.29427
2019-03-16,2124,37,,26,Good,,Good,-71.07114,42.28583
2019-03-16,2125,37,,26,Good,,Good,-71.0562,42.31578
2019-03-16,2126,41,,,Good,,,-71.0918,42.27588
2019-03-16,2127,37,,26,Good,,Good,-71.03875,42.33455
2019-03-16,2128,37,,26,Good,,Good,-71.01616,42.37324
2019-03-16,2129,37,,26,Good,,Good,-71.06167,42.37975
2019-03-16,2130,37,,26,Good,,Good,-71.11515,42.30823
2019-03-16,2131,41,,,Good,,,-71.12468,42.28392
2019-03-16,2132,41,,,Good,,,-71.16072,42.27931
2019-03-16,2134,37,,26,Good,,Good,-71.12931,42.35855
2019-03-16,2135,37,,26,Good,,Good,-71.15417,42.34989
2019-03-16,2136,41,,,Good,,,-71.12662,42.25505
2019-03-16,2151,37,,26,Good,,Good,-71.004,42.41887
2019-03-16,2163,37,,26,Good,,Good,-71.12509,42.36717
2019-03-16,2199,37,,26,Good,,Good,-71.08199,42.34748
2019-03-16,2203,37,,26,Good,,Good,-71.05945,42.36144
2019-03-16,2210,37,,26,Good,,Good,-71.03942,42.34815
2019-03-16,2215,37,,26,Good,,Good,-71.10276,42.34741
2019-03-16,2467,37,,26,Good,,Good,-71.16096,42.31725
2019-03-17,2108,38,,23,Good,,Good,-71.06516,42.35657
2019-03-17,2109,38,,23,Good,,Good,-71.05277,42.36498
2019-03-17,2110,38,,23,Good,,Good,-71.05189,42.35797
2019-03-17,2111,38,,23,Good,,Good,-71.06054,42.35067
2019-03-17,2113,38,,23,Good,,Good,-71.05524,42.36526
2019-03-17,2114,38,,23,Good,,Good,-71.06686,42.36337
2019-03-17,2115,38,,23,Good,,Good,-71.09481,42.34046
2019-03-17,2116,38,,23,Good,,Good,-71.07638,42.35105
2019-03-17,2118,38,,23,Good,,Good,-71.07057,42.33806
2019-03-17,2119,38,,23,Good,,Good,-71.08522,42.32405
2019-03-17,2120,38,,23,Good,,Good,-71.09654,42.33212
2019-03-17,2121,38,,23,Good,,Good,-71.08693,42.3057
2019-03-17,2122,38,,23,Good,,Good,-71.05185,42.29427
2019-03-17,2124,38,,23,Good,,Good,-71.07114,42.28583
2019-03-17,2125,38,,23,Good,,Good,-71.0562,42.31578
2019-03-17,2126,40,,,Good,,,-71.0918,42.27588
2019-03-17,2127,38,,23,Good,,Good,-71.03875,42.33455
2019-03-17,2128,38,,23,Good,,Good,-71.01616,42.37324
2019-03-17,2129,38,,23,Good,,Good,-71.06167,42.37975
2019-03-17,2130,38,,23,Good,,Good,-71.11515,42.30823
2019-03-17,2131,40,,,Good,,,-71.12468,42.28392
2019-03-17,2132,40,,,Good,,,-71.16072,42.27931
2019-03-17,2134,38,,23,Good,,Good,-71.12931,42.35855
2019-03-17,2135,38,,23,Good,,Good,-71.15417,42.34989
2019-03-17,2136,40,,,Good,,,-71.12662,42.25505
2019-03-17,2151,38,,23,Good,,Good,-71.004,42.41887
2019-03-17,2163,38,,23,Good,,Good,-71.12509,42.36717
2019-03-17,2199,38,,23,Good,,Good,-71.08199,42.34748
2019-03-17,2203,38,,23,Good,,Good,-71.05945,42.36144
2019-03-17,2210,38,,23,Good,,Good,-71.03942,42.34815
2019-03-17,2215,38,,23,Good,,Good,-71.10276,42.34741
2019-03-17,2467,38,,23,Good,,Good,-71.16096,42.31725
2019-03-18,2108,38,,34,Good,,Good,-71.06516,42.35657
2019-03-18,2109,38,,34,Good,,Good,-71.05277,42.36498
2019-03-18,2110,38,,34,Good,,Good,-71.05189,42.35797
2019-03-18,2111,38,,34,Good,,Good,-71.06054,42.35067
2019-03-18,2113,38,,34,Good,,Good,-71.05524,42.36526
2019-03-18,2114,38,,34,Good,,Good,-71.06686,42.36337
2019-03-18,2115,38,,34,Good,,Good,-71.09481,42.34046
2019-03-18,2116,38,,34,Good,,Good,-71.07638,42.35105
2019-03-18,2118,38,,34,Good,,Good,-71.07057,42.33806
2019-03-18,2119,38,,34,Good,,Good,-71.08522,42.32405
2019-03-18,2120,38,,34,Good,,Good,-71.09654,42.33212
2019-03-18,2121,38,,34,Good,,Good,-71.08693,42.3057
2019-03-18,2122,38,,34,Good,,Good,-71.05185,42.29427
2019-03-18,2124,38,,34,Good,,Good,-71.07114,42.28583
2019-03-18,2125,38,,34,Good,,Good,-71.0562,42.31578
2019-03-18,2126,42,,,Good,,,-71.0918,42.27588
2019-03-18,2127,38,,34,Good,,Good,-71.03875,42.33455
2019-03-18,2128,38,,26,Good,,Good,-71.01616,42.37324
2019-03-18,2129,38,,26,Good,,Good,-71.06167,42.37975
2019-03-18,2130,38,,34,Good,,Good,-71.11515,42.30823
2019-03-18,2131,42,,,Good,,,-71.12468,42.28392
2019-03-18,2132,42,,,Good,,,-71.16072,42.27931
2019-03-18,2134,38,,34,Good,,Good,-71.12931,42.35855
2019-03-18,2135,38,,34,Good,,Good,-71.15417,42.34989
2019-03-18,2136,42,,,Good,,,-71.12662,42.25505
2019-03-18,2151,38,,26,Good,,Good,-71.004,42.41887
2019-03-18,2163,38,,34,Good,,Good,-71.12509,42.36717
2019-03-18,2199,38,,34,Good,,Good,-71.08199,42.34748
2019-03-18,2203,38,,34,Good,,Good,-71.05945,42.36144
2019-03-18,2210,38,,34,Good,,Good,-71.03942,42.34815
2019-03-18,2215,38,,34,Good,,Good,-71.10276,42.34741
2019-03-18,2467,38,,34,Good,,Good,-71.16096,42.31725
2019-03-19,2108,38,,43,Good,,Good,-71.06516,42.35657
2019-03-19,2109,38,,43,Good,,Good,-71.05277,42.36498
2019-03-19,2110,38,,43,Good,,Good,-71.05189,42.35797
2019-03-19,2111,38,,43,Good,,Good,-71.06054,42.35067
2019-03-19,2113,38,,43,Good,,Good,-71.05524,42.36526
2019-03-19,2114,38,,43,Good,,Good,-71.06686,42.36337
2019-03-19,2115,38,,43,Good,,Good,-71.09481,42.34046
2019-03-19,2116,38,,43,Good,,Good,-71.07638,42.35105
2019-03-19,2118,38,,43,Good,,Good,-71.07057,42.33806
2019-03-19,2119,38,,43,Good,,Good,-71.08522,42.32405
2019-03-19,2120,38,,43,Good,,Good,-71.09654,42.33212
2019-03-19,2121,38,,43,Good,,Good,-71.08693,42.3057
2019-03-19,2122,38,,43,Good,,Good,-71.05185,42.29427
2019-03-19,2124,38,,43,Good,,Good,-71.07114,42.28583
2019-03-19,2125,38,,43,Good,,Good,-71.0562,42.31578
2019-03-19,2126,41,,,Good,,,-71.0918,42.27588
2019-03-19,2127,38,,43,Good,,Good,-71.03875,42.33455
2019-03-19,2128,38,,34,Good,,Good,-71.01616,42.37324
2019-03-19,2129,38,,34,Good,,Good,-71.06167,42.37975
2019-03-19,2130,38,,43,Good,,Good,-71.11515,42.30823
2019-03-19,2131,41,,,Good,,,-71.12468,42.28392
2019-03-19,2132,41,,,Good,,,-71.16072,42.27931
2019-03-19,2134,38,,43,Good,,Good,-71.12931,42.35855
2019-03-19,2135,38,,43,Good,,Good,-71.15417,42.34989
2019-03-19,2136,41,,,Good,,,-71.12662,42.25505
2019-03-19,2151,38,,34,Good,,Good,-71.004,42.41887
2019-03-19,2163,38,,43,Good,,Good,-71.12509,42.36717
2019-03-19,2199,38,,43,Good,,Good,-71.08199,42.34748
2019-03-19,2203,38,,43,Good,,Good,-71.05945,42.36144
2019-03-19,2210,38,,43,Good,,Good,-71.03942,42.34815
2019-03-19,2215,38,,43,Good,,Good,-71.10276,42.34741
2019-03-19,2467,38,,43,Good,,Good,-71.16096,42.31725
2019-03-20,2108,42,,44,Good,,Good,-71.06516,42.35657
2019-03-20,2109,42,,44,Good,,Good,-71.05277,42.36498
2019-03-20,2110,42,,44,Good,,Good,-71.05189,42.35797
2019-03-20,2111,42,,44,Good,,Good,-71.06054,42.35067
2019-03-20,2113,42,,44,Good,,Good,-71.05524,42.36526
2019-03-20,2114,42,,44,Good,,Good,-71.06686,42.36337
2019-03-20,2115,42,,44,Good,,Good,-71.09481,42.34046
2019-03-20,2116,42,,44,Good,,Good,-71.07638,42.35105
2019-03-20,2118,42,,44,Good,,Good,-71.07057,42.33806
2019-03-20,2119,42,,44,Good,,Good,-71.08522,42.32405
