,DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName,zipCode
1843,2022-03-14,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,43,1,Good,2114
1844,2022-03-15,0,EST,Boston,MA,42.36337,-71.06686,OZONE,37,1,Good,2114
1845,2022-03-15,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,43,1,Good,2114
1846,2022-03-16,0,EST,Boston,MA,42.36337,-71.06686,OZONE,36,1,Good,2114
1847,2022-03-16,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,51,2,Moderate,2114
1848,2022-03-17,0,EST,Boston,MA,42.36337,-71.06686,OZONE,21,1,Good,2114
1849,2022-03-17,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,60,2,Moderate,2114
1850,2022-03-18,0,EST,Boston,MA,42.36337,-71.06686,OZONE,41,1,Good,2114
1851,2022-03-18,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,59,2,Moderate,2114
1852,2022-03-19,0,EST,Boston,MA,42.36337,-71.06686,OZONE,20,1,Good,2114
1853,2022-03-19,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,43,1,Good,2114
1854,2022-03-20,0,EST,Boston,MA,42.36337,-71.06686,OZONE,28,1,Good,2114
1855,2022-03-20,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,18,1,Good,2114
1856,2022-03-21,0,EST,Boston,MA,42.36337,-71.06686,OZONE,34,1,Good,2114
1857,2022-03-21,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,13,1,Good,2114
1858,2022-03-22,0,EST,Boston,MA,42.36337,-71.06686,OZONE,36,1,Good,2114
1859,2022-03-22,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,14,1,Good,2114
1860,2022-03-23,0,EST,Boston,MA,42.36337,-71.06686,OZONE,30,1,Good,2114
1861,2022-03-23,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,18,1,Good,2114
1862,2022-03-24,0,EST,Boston,MA,42.36337,-71.06686,OZONE,30,1,Good,2114
1863,2022-03-24,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,16,1,Good,2114
1864,2022-03-25,0,EST,Boston,MA,42.36337,-71.06686,OZONE,33,1,Good,2114
1865,2022-03-25,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,17,1,Good,2114
1866,2022-03-26,0,EST,Boston,MA,42.36337,-71.06686,OZONE,30,1,Good,2114
1867,2022-03-26,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,19,1,Good,2114
1868,2022-03-27,0,EST,Boston,MA,42.36337,-71.06686,OZONE,25,1,Good,2114
1869,2022-03-27,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,11,1,Good,2114
1870,2022-03-28,0,EST,Boston,MA,42.36337,-71.06686,OZONE,27,1,Good,2114
1871,2022-03-28,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,15,1,Good,2114
1872,2022-03-29,0,EST,Boston,MA,42.36337,-71.06686,OZONE,30,1,Good,2114
1873,2022-03-29,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,15,1,Good,2114
1874,2022-03-30,0,EST,Boston,MA,42.36337,-71.06686,OZONE,35,1,Good,2114
1875,2022-03-30,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,16,1,Good,2114
1876,2022-03-31,0,EST,Boston,MA,42.36337,-71.06686,OZONE,41,1,Good,2114
1877,2022-03-31,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,45,1,Good,2114
1878,2022-04-01,0,EST,Boston,MA,42.36337,-71.06686,OZONE,31,1,Good,2114
1879,2022-04-01,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,20,1,Good,2114
1880,2022-04-02,0,EST,Boston,MA,42.36337,-71.06686,OZONE,37,1,Good,2114
1881,2022-04-02,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,15,1,Good,2114
1882,2022-04-03,0,EST,Boston,MA,42.36337,-71.06686,OZONE,40,1,Good,2114
1883,2022-04-03,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,26,1,Good,2114
1884,2022-04-04,0,EST,Boston,MA,42.36337,-71.06686,OZONE,37,1,Good,2114
1885,2022-04-04,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,20,1,Good,2114
1886,2022-04-05,0,EST,Boston,MA,42.36337,-71.06686,OZONE,37,1,Good,2114
1887,2022-04-05,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,23,1,Good,2114
1888,2022-04-06,0,EST,Boston,MA,42.36337,-71.06686,OZONE,32,1,Good,2114
1889,2022-04-06,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,32,1,Good,2114
1890,2022-04-07,0,EST,Boston,MA,42.36337,-71.06686,OZONE,38,1,Good,2114
1891,2022-04-07,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,38,1,Good,2114
1892,2022-04-08,0,EST,Boston,MA,42.36337,-71.06686,OZONE,34,1,Good,2114
1893,2022-04-08,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,24,1,Good,2114
1894,2022-04-09,0,EST,Boston,MA,42.36337,-71.06686,OZONE,39,1,Good,2114
1895,2022-04-09,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,28,1,Good,2114
1896,2022-04-10,0,EST,Boston,MA,42.36337,-71.06686,OZONE,30,1,Good,2114
1897,2022-04-10,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,15,1,Good,2114
1898,2022-04-11,0,EST,Boston,MA,42.36337,-71.06686,OZONE,36,1,Good,2114
1899,2022-04-11,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,13,1,Good,2114
1900,2022-04-12,0,EST,Boston,MA,42.36337,-71.06686,OZONE,36,1,Good,2114
1901,2022-04-12,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,27,1,Good,2114
1902,2022-04-13,0,EST,Boston,MA,42.36337,-71.06686,OZONE,46,1,Good,2114
1903,2022-04-13,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,26,1,Good,2114
1904,2022-04-14,0,EST,Boston,MA,42.36337,-71.06686,OZONE,34,1,Good,2114
1905,2022-04-14,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,32,1,Good,2114
1906,2022-04-15,0,EST,Boston,MA,42.36337,-71.06686,OZONE,46,1,Good,2114
1907,2022-04-15,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,22,1,Good,2114
1908,2022-04-16,0,EST,Boston,MA,42.36337,-71.06686,OZONE,47,1,Good,2114
1909,2022-04-16,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,23,1,Good,2114
1910,2022-04-17,0,EST,Boston,MA,42.36337,-71.06686,OZONE,26,1,Good,2114
1911,2022-04-17,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,12,1,Good,2114
1912,2022-04-18,0,EST,Boston,MA,42.36337,-71.06686,OZONE,30,1,Good,2114
1913,2022-04-18,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,15,1,Good,2114
1914,2022-04-19,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,24,1,Good,2114
1915,2022-04-20,0,EST,Boston,MA,42.36337,-71.06686,OZONE,36,1,Good,2114
1916,2022-04-20,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,14,1,Good,2114
1917,2022-04-21,0,EST,Boston,MA,42.36337,-71.06686,OZONE,47,1,Good,2114
1918,2022-04-21,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,20,1,Good,2114
1919,2022-04-22,0,EST,Boston,MA,42.36337,-71.06686,OZONE,44,1,Good,2114
1920,2022-04-22,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,19,1,Good,2114
1921,2022-04-23,0,EST,Boston,MA,42.36337,-71.06686,OZONE,46,1,Good,2114
1922,2022-04-23,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,20,1,Good,2114
1923,2022-04-24,0,EST,Boston,MA,42.36337,-71.06686,OZONE,44,1,Good,2114
1924,2022-04-24,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,22,1,Good,2114
1925,2022-04-25,0,EST,Boston,MA,42.36337,-71.06686,OZONE,39,1,Good,2114
1926,2022-04-25,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,26,1,Good,2114
1927,2022-04-26,0,EST,Boston,MA,42.36337,-71.06686,OZONE,32,1,Good,2114
1928,2022-04-26,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,28,1,Good,2114
1929,2022-04-27,0,EST,Boston,MA,42.36337,-71.06686,OZONE,30,1,Good,2114
1930,2022-04-27,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,18,1,Good,2114
1931,2022-04-28,0,EST,Boston,MA,42.36337,-71.06686,OZONE,43,1,Good,2114
1932,2022-04-28,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,14,1,Good,2114
1933,2022-04-29,0,EST,Boston,MA,42.36337,-71.06686,OZONE,42,1,Good,2114
1934,2022-04-29,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,17,1,Good,2114
1935,2022-04-30,0,EST,Boston,MA,42.36337,-71.06686,OZONE,40,1,Good,2114
1936,2022-04-30,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,18,1,Good,2114
1784,2022-05-01,0,EST,Boston,MA,42.36337,-71.06686,OZONE,46,1,Good,2114
1785,2022-05-01,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,23,1,Good,2114
1786,2022-05-02,0,EST,Boston,MA,42.36337,-71.06686,OZONE,32,1,Good,2114
1787,2022-05-02,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,30,1,Good,2114
1788,2022-05-03,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,19,1,Good,2114
1789,2022-05-04,0,EST,Boston,MA,42.36337,-71.06686,OZONE,18,1,Good,2114
1790,2022-05-04,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,32,1,Good,2114
1791,2022-05-05,0,EST,Boston,MA,42.36337,-71.06686,OZONE,46,1,Good,2114
1792,2022-05-05,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,22,1,Good,2114
1793,2022-05-06,0,EST,Boston,MA,42.36337,-71.06686,OZONE,44,1,Good,2114
1794,2022-05-06,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,26,1,Good,2114
1795,2022-05-07,0,EST,Boston,MA,42.36337,-71.06686,OZONE,43,1,Good,2114
1796,2022-05-07,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,31,1,Good,2114
1797,2022-05-08,0,EST,Boston,MA,42.36337,-71.06686,OZONE,44,1,Good,2114
1798,2022-05-08,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,26,1,Good,2114
1799,2022-05-09,0,EST,Boston,MA,42.36337,-71.06686,OZONE,48,1,Good,2114
1800,2022-05-09,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,28,1,Good,2114
1801,2022-05-10,0,EST,Boston,MA,42.36337,-71.06686,OZONE,48,1,Good,2114
1802,2022-05-10,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,32,1,Good,2114
1803,2022-05-11,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,37,1,Good,2114
1804,2022-05-12,0,EST,Boston,MA,42.36337,-71.06686,OZONE,31,1,Good,2114
1805,2022-05-12,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,23,1,Good,2114
1806,2022-05-13,0,EST,Boston,MA,42.36337,-71.06686,OZONE,23,1,Good,2114
1807,2022-05-13,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,32,1,Good,2114
1808,2022-05-14,0,EST,Boston,MA,42.36337,-71.06686,OZONE,35,1,Good,2114
1809,2022-05-14,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,20,1,Good,2114
1810,2022-05-15,0,EST,Boston,MA,42.36337,-71.06686,OZONE,40,1,Good,2114
1811,2022-05-15,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,15,1,Good,2114
1812,2022-05-16,0,EST,Boston,MA,42.36337,-71.06686,OZONE,43,1,Good,2114
1813,2022-05-16,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,30,1,Good,2114
1814,2022-05-17,0,EST,Boston,MA,42.36337,-71.06686,OZONE,42,1,Good,2114
1815,2022-05-17,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,18,1,Good,2114
1816,2022-05-18,0,EST,Boston,MA,42.36337,-71.06686,OZONE,50,1,Good,2114
1817,2022-05-18,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,30,1,Good,2114
1818,2022-05-19,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,24,1,Good,2114
1819,2022-05-20,0,EST,Boston,MA,42.36337,-71.06686,OZONE,41,1,Good,2114
1820,2022-05-20,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,33,1,Good,2114
1821,2022-05-21,0,EST,Boston,MA,42.36337,-71.06686,OZONE,34,1,Good,2114
1822,2022-05-21,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,46,1,Good,2114
1823,2022-05-22,0,EST,Boston,MA,42.36337,-71.06686,OZONE,47,1,Good,2114
1824,2022-05-22,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,53,2,Moderate,2114
1825,2022-05-23,0,EST,Boston,MA,42.36337,-71.06686,OZONE,31,1,Good,2114
1826,2022-05-23,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,17,1,Good,2114
1827,2022-05-24,0,EST,Boston,MA,42.36337,-71.06686,OZONE,28,1,Good,2114
1828,2022-05-24,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,20,1,Good,2114
1829,2022-05-25,0,EST,Boston,MA,42.36337,-71.06686,OZONE,31,1,Good,2114
1830,2022-05-25,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,20,1,Good,2114
1831,2022-05-26,0,EST,Boston,MA,42.36337,-71.06686,OZONE,39,1,Good,2114
1832,2022-05-26,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,23,1,Good,2114
1833,2022-05-27,0,EST,Boston,MA,42.36337,-71.06686,OZONE,29,1,Good,2114
1834,2022-05-27,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,25,1,Good,2114
1835,2022-05-28,0,EST,Boston,MA,42.36337,-71.06686,OZONE,28,1,Good,2114
1836,2022-05-28,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,22,1,Good,2114
1837,2022-05-29,0,EST,Boston,MA,42.36337,-71.06686,OZONE,36,1,Good,2114
1838,2022-05-29,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,21,1,Good,2114
1839,2022-05-30,0,EST,Boston,MA,42.36337,-71.06686,OZONE,49,1,Good,2114
1840,2022-05-30,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,36,1,Good,2114
1841,2022-05-31,0,EST,Boston,MA,42.36337,-71.06686,OZONE,31,1,Good,2114
1842,2022-05-31,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,34,1,Good,2114
1843,2022-06-01,0,EST,Boston,MA,42.36337,-71.06686,OZONE,19,1,Good,2114
1844,2022-06-01,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,23,1,Good,2114
1845,2022-06-02,0,EST,Boston,MA,42.36337,-71.06686,OZONE,23,1,Good,2114
1846,2022-06-02,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,22,1,Good,2114
1847,2022-06-03,0,EST,Boston,MA,42.36337,-71.06686,OZONE,26,1,Good,2114
1848,2022-06-03,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,24,1,Good,2114
1849,2022-06-04,0,EST,Boston,MA,42.36337,-71.06686,OZONE,33,1,Good,2114
1850,2022-06-04,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,23,1,Good,2114
1851,2022-06-05,0,EST,Boston,MA,42.36337,-71.06686,OZONE,37,1,Good,2114
1852,2022-06-05,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,15,1,Good,2114
1853,2022-06-06,0,EST,Boston,MA,42.36337,-71.06686,OZONE,47,1,Good,2114
1854,2022-06-06,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,25,1,Good,2114
1855,2022-06-07,0,EST,Boston,MA,42.36337,-71.06686,OZONE,46,1,Good,2114
1856,2022-06-07,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,25,1,Good,2114
1857,2022-06-08,0,EST,Boston,MA,42.36337,-71.06686,OZONE,43,1,Good,2114
1858,2022-06-08,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,25,1,Good,2114
1859,2022-06-09,0,EST,Boston,MA,42.36337,-71.06686,OZONE,42,1,Good,2114
1860,2022-06-09,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,28,1,Good,2114
1861,2022-06-10,0,EST,Boston,MA,42.36337,-71.06686,OZONE,36,1,Good,2114
1862,2022-06-10,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,20,1,Good,2114
1863,2022-06-11,0,EST,Boston,MA,42.36337,-71.06686,OZONE,41,1,Good,2114
1864,2022-06-11,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,22,1,Good,2114
1865,2022-06-12,0,EST,Boston,MA,42.36337,-71.06686,OZONE,54,2,Moderate,2114
1866,2022-06-12,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,33,1,Good,2114
1867,2022-06-13,0,EST,Boston,MA,42.36337,-71.06686,OZONE,44,1,Good,2114
1868,2022-06-13,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,28,1,Good,2114
1869,2022-06-14,0,EST,Boston,MA,42.36337,-71.06686,OZONE,34,1,Good,2114
1870,2022-06-14,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,25,1,Good,2114
1871,2022-06-15,0,EST,Boston,MA,42.36337,-71.06686,OZONE,33,1,Good,2114
1872,2022-06-15,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,18,1,Good,2114
1873,2022-06-16,0,EST,Boston,MA,42.36337,-71.06686,OZONE,33,1,Good,2114
1874,2022-06-16,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,24,1,Good,2114
1875,2022-06-17,0,EST,Boston,MA,42.36337,-71.06686,OZONE,43,1,Good,2114
1876,2022-06-17,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,30,1,Good,2114
1877,2022-06-18,0,EST,Boston,MA,42.36337,-71.06686,OZONE,22,1,Good,2114
1878,2022-06-18,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,13,1,Good,2114
1879,2022-06-19,0,EST,Boston,MA,42.36337,-71.06686,OZONE,25,1,Good,2114
1880,2022-06-19,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,20,1,Good,2114
1881,2022-06-20,0,EST,Boston,MA,42.36337,-71.06686,OZONE,34,1,Good,2114
1882,2022-06-20,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,23,1,Good,2114
1883,2022-06-21,0,EST,Boston,MA,42.36337,-71.06686,OZONE,36,1,Good,2114
1884,2022-06-21,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,27,1,Good,2114
1885,2022-06-22,0,EST,Boston,MA,42.36337,-71.06686,OZONE,26,1,Good,2114
1886,2022-06-22,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,28,1,Good,2114
1887,2022-06-23,0,EST,Boston,MA,42.36337,-71.06686,OZONE,31,1,Good,2114
1888,2022-06-23,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,30,1,Good,2114
1889,2022-06-24,0,EST,Boston,MA,42.36337,-71.06686,OZONE,47,1,Good,2114
1890,2022-06-24,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,30,1,Good,2114
1891,2022-06-25,0,EST,Boston,MA,42.36337,-71.06686,OZONE,43,1,Good,2114
1892,2022-06-25,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,40,1,Good,2114
1893,2022-06-26,0,EST,Boston,MA,42.36337,-71.06686,OZONE,84,2,Moderate,2114
1894,2022-06-26,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,52,2,Moderate,2114
1895,2022-06-27,0,EST,Boston,MA,42.36337,-71.06686,OZONE,28,1,Good,2114
1896,2022-06-27,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,24,1,Good,2114
1897,2022-06-28,0,EST,Boston,MA,42.36337,-71.06686,OZONE,43,1,Good,2114
1898,2022-06-28,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,23,1,Good,2114
1899,2022-06-29,0,EST,Boston,MA,42.36337,-71.06686,OZONE,44,1,Good,2114
1900,2022-06-29,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,24,1,Good,2114
1901,2022-06-30,0,EST,Boston,MA,42.36337,-71.06686,OZONE,43,1,Good,2114
1902,2022-06-30,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,27,1,Good,2114
930,2022-07-01,0,EST,Boston,MA,42.36337,-71.06686,OZONE,97,2,Moderate,2114
931,2022-07-01,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,46,1,Good,2114
932,2022-07-02,0,EST,Boston,MA,42.36337,-71.06686,OZONE,46,1,Good,2114
933,2022-07-02,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,30,1,Good,2114
934,2022-07-03,0,EST,Boston,MA,42.36337,-71.06686,OZONE,33,1,Good,2114
935,2022-07-03,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,28,1,Good,2114
936,2022-07-04,0,EST,Boston,MA,42.36337,-71.06686,OZONE,29,1,Good,2114
937,2022-07-04,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,44,1,Good,2114
938,2022-07-05,0,EST,Boston,MA,42.36337,-71.06686,OZONE,37,1,Good,2114
939,2022-07-05,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,41,1,Good,2114
940,2022-07-06,0,EST,Boston,MA,42.36337,-71.06686,OZONE,35,1,Good,2114
941,2022-07-06,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,23,1,Good,2114
942,2022-07-07,0,EST,Boston,MA,42.36337,-71.06686,OZONE,36,1,Good,2114
943,2022-07-07,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,30,1,Good,2114
944,2022-07-08,0,EST,Boston,MA,42.36337,-71.06686,OZONE,44,1,Good,2114
945,2022-07-08,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,29,1,Good,2114
946,2022-07-09,0,EST,Boston,MA,42.36337,-71.06686,OZONE,28,1,Good,2114
947,2022-07-09,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,33,1,Good,2114
948,2022-07-10,0,EST,Boston,MA,42.36337,-71.06686,OZONE,34,1,Good,2114
949,2022-07-10,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,21,1,Good,2114
950,2022-07-11,0,EST,Boston,MA,42.36337,-71.06686,OZONE,50,1,Good,2114
951,2022-07-11,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,30,1,Good,2114
952,2022-07-12,0,EST,Boston,MA,42.36337,-71.06686,OZONE,47,1,Good,2114
953,2022-07-12,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,30,1,Good,2114
954,2022-07-13,0,EST,Boston,MA,42.36337,-71.06686,OZONE,48,1,Good,2114
955,2022-07-13,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,33,1,Good,2114
956,2022-07-14,0,EST,Boston,MA,42.36337,-71.06686,OZONE,58,2,Moderate,2114
957,2022-07-14,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,43,1,Good,2114
958,2022-07-15,0,EST,Boston,MA,42.36337,-71.06686,OZONE,43,1,Good,2114
959,2022-07-15,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,30,1,Good,2114
960,2022-07-16,0,EST,Boston,MA,42.36337,-71.06686,OZONE,45,1,Good,2114
961,2022-07-16,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,32,1,Good,2114
962,2022-07-17,0,EST,Boston,MA,42.36337,-71.06686,OZONE,74,2,Moderate,2114
963,2022-07-17,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,40,1,Good,2114
964,2022-07-18,0,EST,Boston,MA,42.36337,-71.06686,OZONE,39,1,Good,2114
965,2022-07-18,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,34,1,Good,2114
966,2022-07-19,0,EST,Boston,MA,42.36337,-71.06686,OZONE,45,1,Good,2114
967,2022-07-19,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,30,1,Good,2114
968,2022-07-20,0,EST,Boston,MA,42.36337,-71.06686,OZONE,77,2,Moderate,2114
969,2022-07-20,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,52,2,Moderate,2114
970,2022-07-21,0,EST,Boston,MA,42.36337,-71.06686,OZONE,51,2,Moderate,2114
971,2022-07-21,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,54,2,Moderate,2114
972,2022-07-22,0,EST,Boston,MA,42.36337,-71.06686,OZONE,58,2,Moderate,2114
973,2022-07-22,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,47,1,Good,2114
974,2022-07-23,0,EST,Boston,MA,42.36337,-71.06686,OZONE,71,2,Moderate,2114
975,2022-07-23,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,46,1,Good,2114
976,2022-07-24,0,EST,Boston,MA,42.36337,-71.06686,OZONE,112,3,Unhealthy for Sensitive Groups,2114
977,2022-07-24,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,49,1,Good,2114
978,2022-07-25,0,EST,Boston,MA,42.36337,-71.06686,OZONE,46,1,Good,2114
979,2022-07-25,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,49,1,Good,2114
980,2022-07-26,0,EST,Boston,MA,42.36337,-71.06686,OZONE,38,1,Good,2114
981,2022-07-26,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,21,1,Good,2114
982,2022-07-27,0,EST,Boston,MA,42.36337,-71.06686,OZONE,43,1,Good,2114
983,2022-07-27,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,24,1,Good,2114
984,2022-07-28,0,EST,Boston,MA,42.36337,-71.06686,OZONE,58,2,Moderate,2114
985,2022-07-28,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,36,1,Good,2114
986,2022-07-29,0,EST,Boston,MA,42.36337,-71.06686,OZONE,64,2,Moderate,2114
987,2022-07-29,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,35,1,Good,2114
988,2022-07-30,0,EST,Boston,MA,42.36337,-71.06686,OZONE,31,1,Good,2114
989,2022-07-30,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,21,1,Good,2114
990,2022-07-31,0,EST,Boston,MA,42.36337,-71.06686,OZONE,35,1,Good,2114
991,2022-07-31,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,22,1,Good,2114
930,2022-08-01,0,EST,Boston,MA,42.36337,-71.06686,OZONE,50,1,Good,2114
931,2022-08-01,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,23,1,Good,2114
932,2022-08-02,0,EST,Boston,MA,42.36337,-71.06686,OZONE,58,2,Moderate,2114
933,2022-08-02,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,33,1,Good,2114
934,2022-08-03,0,EST,Boston,MA,42.36337,-71.06686,OZONE,34,1,Good,2114
935,2022-08-03,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,25,1,Good,2114
936,2022-08-04,0,EST,Boston,MA,42.36337,-71.06686,OZONE,93,2,Moderate,2114
937,2022-08-04,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,39,1,Good,2114
938,2022-08-05,0,EST,Boston,MA,42.36337,-71.06686,OZONE,51,2,Moderate,2114
939,2022-08-05,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,38,1,Good,2114
940,2022-08-06,0,EST,Boston,MA,42.36337,-71.06686,OZONE,77,2,Moderate,2114
941,2022-08-06,0,EST,Boston,MA,42.36337,-71.06686,PM2.5,36,1,Good,2114
