,DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName,zipCode
609,2020-10-31,0,EST,Boston,MA,42.35797,-71.05189,PM2.5,56,2,Moderate,2110
610,2020-11-01,0,EST,Boston,MA,42.35797,-71.05189,OZONE,20,1,Good,2110
611,2020-11-01,0,EST,Boston,MA,42.35797,-71.05189,PM2.5,49,1,Good,2110
612,2020-11-02,0,EST,Boston,MA,42.35797,-71.05189,OZONE,26,1,Good,2110
613,2020-11-02,0,EST,Boston,MA,42.35797,-71.05189,PM2.5,15,1,Good,2110
614,2020-11-03,0,EST,Boston,MA,42.35797,-71.05189,OZONE,20,1,Good,2110
615,2020-11-03,0,EST,Boston,MA,42.35797,-71.05189,PM2.5,29,1,Good,2110
616,2020-11-04,0,EST,Boston,MA,42.35797,-71.05189,OZONE,24,1,Good,2110
617,2020-11-04,0,EST,Boston,MA,42.35797,-71.05189,PM2.5,38,1,Good,2110
618,2020-11-05,0,EST,Boston,MA,42.35797,-71.05189,OZONE,35,1,Good,2110
619,2020-11-05,0,EST,Boston,MA,42.35797,-71.05189,PM2.5,32,1,Good,2110
620,2020-11-06,0,EST,Boston,MA,42.35797,-71.05189,OZONE,37,1,Good,2110
621,2020-11-06,0,EST,Boston,MA,42.35797,-71.05189,PM2.5,34,1,Good,2110
622,2020-11-07,0,EST,Boston,MA,42.35797,-71.05189,OZONE,40,1,Good,2110
623,2020-11-07,0,EST,Boston,MA,42.35797,-71.05189,PM2.5,55,2,Moderate,2110
624,2020-11-08,0,EST,Boston,MA,42.35797,-71.05189,OZONE,41,1,Good,2110
625,2020-11-08,0,EST,Boston,MA,42.35797,-71.05189,PM2.5,64,2,Moderate,2110
626,2020-11-09,0,EST,Boston,MA,42.35797,-71.05189,OZONE,15,1,Good,2110
627,2020-11-09,0,EST,Boston,MA,42.35797,-71.05189,PM2.5,80,2,Moderate,2110
628,2020-11-10,0,EST,Boston,MA,42.35797,-71.05189,OZONE,31,1,Good,2110
629,2020-11-10,0,EST,Boston,MA,42.35797,-71.05189,PM2.5,58,2,Moderate,2110
630,2020-11-11,0,EST,Boston,MA,42.35797,-71.05189,OZONE,24,1,Good,2110
631,2020-11-11,0,EST,Boston,MA,42.35797,-71.05189,PM2.5,21,1,Good,2110
632,2020-11-12,0,EST,Boston,MA,42.35797,-71.05189,OZONE,20,1,Good,2110
633,2020-11-12,0,EST,Boston,MA,42.35797,-71.05189,PM2.5,15,1,Good,2110
634,2020-11-13,0,EST,Boston,MA,42.35797,-71.05189,OZONE,9,1,Good,2110
635,2020-11-13,0,EST,Boston,MA,42.35797,-71.05189,PM2.5,28,1,Good,2110
636,2020-11-14,0,EST,Boston,MA,42.35797,-71.05189,OZONE,19,1,Good,2110
637,2020-11-14,0,EST,Boston,MA,42.35797,-71.05189,PM2.5,35,1,Good,2110
638,2020-11-15,0,EST,Boston,MA,42.35797,-71.05189,OZONE,34,1,Good,2110
639,2020-11-15,0,EST,Boston,MA,42.35797,-71.05189,PM2.5,30,1,Good,2110
640,2020-11-16,0,EST,Boston,MA,42.35797,-71.05189,OZONE,26,1,Good,2110
641,2020-11-16,0,EST,Boston,MA,42.35797,-71.05189,PM2.5,17,1,Good,2110
642,2020-11-17,0,EST,Boston,MA,42.35797,-71.05189,OZONE,25,1,Good,2110
643,2020-11-17,0,EST,Boston,MA,42.35797,-71.05189,PM2.5,28,1,Good,2110
644,2020-11-18,0,EST,Boston,MA,42.35797,-71.05189,OZONE,25,1,Good,2110
645,2020-11-18,0,EST,Boston,MA,42.35797,-71.05189,PM2.5,28,1,Good,2110
646,2020-11-19,0,EST,Boston,MA,42.35797,-71.05189,OZONE,29,1,Good,2110
647,2020-11-19,0,EST,Boston,MA,42.35797,-71.05189,PM2.5,36,1,Good,2110
648,2020-11-20,0,EST,Boston,MA,42.35797,-71.05189,OZONE,28,1,Good,2110
649,2020-11-20,0,EST,Boston,MA,42.35797,-71.05189,PM2.5,36,1,Good,2110
650,2020-11-21,0,EST,Boston,MA,42.35797,-71.05189,OZONE,27,1,Good,2110
651,2020-11-21,0,EST,Boston,MA,42.35797,-71.05189,PM2.5,42,1,Good,2110
652,2020-11-22,0,EST,Boston,MA,42.35797,-71.05189,OZONE,23,1,Good,2110
653,2020-11-22,0,EST,Boston,MA,42.35797,-71.05189,PM2.5,23,1,Good,2110
654,2020-11-23,0,EST,Boston,MA,42.35797,-71.05189,OZONE,19,1,Good,2110
655,2020-11-23,0,EST,Boston,MA,42.35797,-71.05189,PM2.5,20,1,Good,2110
656,2020-11-24,0,EST,Boston,MA,42.35797,-71.05189,OZONE,20,1,Good,2110
657,2020-11-24,0,EST,Boston,MA,42.35797,-71.05189,PM2.5,23,1,Good,2110
658,2020-11-25,0,EST,Boston,MA,42.35797,-71.05189,OZONE,10,1,Good,2110
659,2020-11-25,0,EST,Boston,MA,42.35797,-71.05189,PM2.5,51,2,Moderate,2110
660,2020-11-26,0,EST,Boston,MA,42.35797,-71.05189,OZONE,29,1,Good,2110
661,2020-11-26,0,EST,Boston,MA,42.35797,-71.05189,PM2.5,38,1,Good,2110
662,2020-11-27,0,EST,Boston,MA,42.35797,-71.05189,OZONE,8,1,Good,2110
663,2020-11-27,0,EST,Boston,MA,42.35797,-71.05189,PM2.5,29,1,Good,2110
664,2020-11-28,0,EST,Boston,MA,42.35797,-71.05189,OZONE,22,1,Good,2110
665,2020-11-28,0,EST,Boston,MA,42.35797,-71.05189,PM2.5,30,1,Good,2110
666,2020-11-29,0,EST,Boston,MA,42.35797,-71.05189,OZONE,25,1,Good,2110
667,2020-11-29,0,EST,Boston,MA,42.35797,-71.05189,PM2.5,34,1,Good,2110
668,2020-11-30,0,EST,Boston,MA,42.35797,-71.05189,OZONE,33,1,Good,2110
669,2020-11-30,0,EST,Boston,MA,42.35797,-71.05189,PM2.5,35,1,Good,2110
670,2020-12-01,0,EST,Boston,MA,42.35797,-71.05189,OZONE,28,1,Good,2110
671,2020-12-01,0,EST,Boston,MA,42.35797,-71.05189,PM2.5,34,1,Good,2110
672,2020-12-02,0,EST,Boston,MA,42.35797,-71.05189,OZONE,25,1,Good,2110
673,2020-12-02,0,EST,Boston,MA,42.35797,-71.05189,PM2.5,21,1,Good,2110
674,2020-12-03,0,EST,Boston,MA,42.35797,-71.05189,OZONE,26,1,Good,2110
675,2020-12-03,0,EST,Boston,MA,42.35797,-71.05189,PM2.5,34,1,Good,2110
676,2020-12-04,0,EST,Boston,MA,42.35797,-71.05189,OZONE,29,1,Good,2110
677,2020-12-04,0,EST,Boston,MA,42.35797,-71.05189,PM2.5,34,1,Good,2110
678,2020-12-05,0,EST,Boston,MA,42.35797,-71.05189,OZONE,23,1,Good,2110
679,2020-12-05,0,EST,Boston,MA,42.35797,-71.05189,PM2.5,22,1,Good,2110
680,2020-12-06,0,EST,Boston,MA,42.35797,-71.05189,OZONE,23,1,Good,2110
681,2020-12-06,0,EST,Boston,MA,42.35797,-71.05189,PM2.5,17,1,Good,2110
682,2020-12-07,0,EST,Boston,MA,42.35797,-71.05189,OZONE,23,1,Good,2110
683,2020-12-07,0,EST,Boston,MA,42.35797,-71.05189,PM2.5,25,1,Good,2110
684,2020-12-08,0,EST,Boston,MA,42.35797,-71.05189,OZONE,19,1,Good,2110
685,2020-12-08,0,EST,Boston,MA,42.35797,-71.05189,PM2.5,29,1,Good,2110
686,2020-12-09,0,EST,Boston,MA,42.35797,-71.05189,OZONE,14,1,Good,2110
687,2020-12-09,0,EST,Boston,MA,42.35797,-71.05189,PM2.5,43,1,Good,2110
688,2020-12-10,0,EST,Boston,MA,42.35797,-71.05189,OZONE,13,1,Good,2110
689,2020-12-10,0,EST,Boston,MA,42.35797,-71.05189,PM2.5,44,1,Good,2110
690,2020-12-11,0,EST,Boston,MA,42.35797,-71.05189,OZONE,19,1,Good,2110
691,2020-12-11,0,EST,Boston,MA,42.35797,-71.05189,PM2.5,56,2,Moderate,2110
692,2020-12-12,0,EST,Boston,MA,42.35797,-71.05189,OZONE,16,1,Good,2110
693,2020-12-12,0,EST,Boston,MA,42.35797,-71.05189,PM2.5,64,2,Moderate,2110
694,2020-12-13,0,EST,Boston,MA,42.35797,-71.05189,OZONE,23,1,Good,2110
695,2020-12-13,0,EST,Boston,MA,42.35797,-71.05189,PM2.5,45,1,Good,2110
696,2020-12-14,0,EST,Boston,MA,42.35797,-71.05189,OZONE,17,1,Good,2110
697,2020-12-14,0,EST,Boston,MA,42.35797,-71.05189,PM2.5,33,1,Good,2110
698,2020-12-15,0,EST,Boston,MA,42.35797,-71.05189,OZONE,24,1,Good,2110
699,2020-12-15,0,EST,Boston,MA,42.35797,-71.05189,PM2.5,30,1,Good,2110
700,2020-12-16,0,EST,Boston,MA,42.35797,-71.05189,OZONE,28,1,Good,2110
701,2020-12-16,0,EST,Boston,MA,42.35797,-71.05189,PM2.5,28,1,Good,2110
702,2020-12-17,0,EST,Boston,MA,42.35797,-71.05189,OZONE,29,1,Good,2110
703,2020-12-17,0,EST,Boston,MA,42.35797,-71.05189,PM2.5,20,1,Good,2110
704,2020-12-18,0,EST,Boston,MA,42.35797,-71.05189,OZONE,19,1,Good,2110
705,2020-12-18,0,EST,Boston,MA,42.35797,-71.05189,PM2.5,40,1,Good,2110
706,2020-12-19,0,EST,Boston,MA,42.35797,-71.05189,OZONE,17,1,Good,2110
707,2020-12-19,0,EST,Boston,MA,42.35797,-71.05189,PM2.5,57,2,Moderate,2110
708,2020-12-20,0,EST,Boston,MA,42.35797,-71.05189,OZONE,6,1,Good,2110
709,2020-12-20,0,EST,Boston,MA,42.35797,-71.05189,PM2.5,69,2,Moderate,2110
710,2020-12-21,0,EST,Boston,MA,42.35797,-71.05189,OZONE,11,1,Good,2110
711,2020-12-21,0,EST,Boston,MA,42.35797,-71.05189,PM2.5,71,2,Moderate,2110
712,2020-12-22,0,EST,Boston,MA,42.35797,-71.05189,OZONE,23,1,Good,2110
713,2020-12-22,0,EST,Boston,MA,42.35797,-71.05189,PM2.5,48,1,Good,2110
714,2020-12-23,0,EST,Boston,MA,42.35797,-71.05189,OZONE,22,1,Good,2110
715,2020-12-23,0,EST,Boston,MA,42.35797,-71.05189,PM2.5,34,1,Good,2110
716,2020-12-24,0,EST,Boston,MA,42.35797,-71.05189,OZONE,35,1,Good,2110
717,2020-12-24,0,EST,Boston,MA,42.35797,-71.05189,PM2.5,31,1,Good,2110
718,2020-12-25,0,EST,Boston,MA,42.35797,-71.05189,OZONE,35,1,Good,2110
719,2020-12-25,0,EST,Boston,MA,42.35797,-71.05189,PM2.5,28,1,Good,2110
720,2020-12-26,0,EST,Boston,MA,42.35797,-71.05189,OZONE,21,1,Good,2110
721,2020-12-26,0,EST,Boston,MA,42.35797,-71.05189,PM2.5,29,1,Good,2110
722,2020-12-27,0,EST,Boston,MA,42.35797,-71.05189,OZONE,22,1,Good,2110
723,2020-12-27,0,EST,Boston,MA,42.35797,-71.05189,PM2.5,46,1,Good,2110
724,2020-12-28,0,EST,Boston,MA,42.35797,-71.05189,OZONE,24,1,Good,2110
725,2020-12-28,0,EST,Boston,MA,42.35797,-71.05189,PM2.5,50,1,Good,2110
726,2020-12-29,0,EST,Boston,MA,42.35797,-71.05189,OZONE,28,1,Good,2110
727,2020-12-29,0,EST,Boston,MA,42.35797,-71.05189,PM2.5,21,1,Good,2110
728,2020-12-30,0,EST,Boston,MA,42.35797,-71.05189,OZONE,31,1,Good,2110
729,2020-12-30,0,EST,Boston,MA,42.35797,-71.05189,PM2.5,33,1,Good,2110
730,2020-12-31,0,EST,Boston,MA,42.35797,-71.05189,OZONE,20,1,Good,2110
731,2020-12-31,0,EST,Boston,MA,42.35797,-71.05189,PM2.5,25,1,Good,2110
4233,2020-01-01,0,EST,Boston,MA,42.35067,-71.06054,OZONE,24,1,Good,2111
4234,2020-01-01,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,19,1,Good,2111
4235,2020-01-02,0,EST,Boston,MA,42.35067,-71.06054,OZONE,24,1,Good,2111
4236,2020-01-02,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,31,1,Good,2111
4237,2020-01-03,0,EST,Boston,MA,42.35067,-71.06054,OZONE,8,1,Good,2111
4238,2020-01-03,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,41,1,Good,2111
4239,2020-01-04,0,EST,Boston,MA,42.35067,-71.06054,OZONE,20,1,Good,2111
4240,2020-01-04,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,45,1,Good,2111
4241,2020-01-05,0,EST,Boston,MA,42.35067,-71.06054,OZONE,27,1,Good,2111
4242,2020-01-05,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,16,1,Good,2111
4243,2020-01-06,0,EST,Boston,MA,42.35067,-71.06054,OZONE,17,1,Good,2111
4244,2020-01-06,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,33,1,Good,2111
4245,2020-01-07,0,EST,Boston,MA,42.35067,-71.06054,OZONE,24,1,Good,2111
4246,2020-01-07,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,33,1,Good,2111
4247,2020-01-08,0,EST,Boston,MA,42.35067,-71.06054,OZONE,27,1,Good,2111
4248,2020-01-08,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,39,1,Good,2111
4249,2020-01-09,0,EST,Boston,MA,42.35067,-71.06054,OZONE,23,1,Good,2111
4250,2020-01-09,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,30,1,Good,2111
4251,2020-01-10,0,EST,Boston,MA,42.35067,-71.06054,OZONE,25,1,Good,2111
4252,2020-01-10,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,40,1,Good,2111
4253,2020-01-11,0,EST,Boston,MA,42.35067,-71.06054,OZONE,36,1,Good,2111
4254,2020-01-11,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,25,1,Good,2111
4255,2020-01-12,0,EST,Boston,MA,42.35067,-71.06054,OZONE,31,1,Good,2111
4256,2020-01-12,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,11,1,Good,2111
4257,2020-01-13,0,EST,Boston,MA,42.35067,-71.06054,OZONE,18,1,Good,2111
4258,2020-01-13,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,32,1,Good,2111
4259,2020-01-14,0,EST,Boston,MA,42.35067,-71.06054,OZONE,12,1,Good,2111
4260,2020-01-14,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,41,1,Good,2111
4261,2020-01-15,0,EST,Boston,MA,42.35067,-71.06054,OZONE,19,1,Good,2111
4262,2020-01-15,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,39,1,Good,2111
4263,2020-01-16,0,EST,Boston,MA,42.35067,-71.06054,OZONE,27,1,Good,2111
4264,2020-01-16,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,24,1,Good,2111
4265,2020-01-17,0,EST,Boston,MA,42.35067,-71.06054,OZONE,33,1,Good,2111
4266,2020-01-17,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,28,1,Good,2111
4267,2020-01-18,0,EST,Boston,MA,42.35067,-71.06054,OZONE,23,1,Good,2111
4268,2020-01-18,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,30,1,Good,2111
4269,2020-01-19,0,EST,Boston,MA,42.35067,-71.06054,OZONE,28,1,Good,2111
4270,2020-01-19,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,41,1,Good,2111
4271,2020-01-20,0,EST,Boston,MA,42.35067,-71.06054,OZONE,31,1,Good,2111
4272,2020-01-20,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,28,1,Good,2111
4273,2020-01-21,0,EST,Boston,MA,42.35067,-71.06054,OZONE,28,1,Good,2111
4274,2020-01-21,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,42,1,Good,2111
4275,2020-01-22,0,EST,Boston,MA,42.35067,-71.06054,OZONE,24,1,Good,2111
4276,2020-01-22,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,56,2,Moderate,2111
4277,2020-01-23,0,EST,Boston,MA,42.35067,-71.06054,OZONE,23,1,Good,2111
4278,2020-01-23,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,60,2,Moderate,2111
4279,2020-01-24,0,EST,Boston,MA,42.35067,-71.06054,OZONE,28,1,Good,2111
4280,2020-01-24,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,60,2,Moderate,2111
4281,2020-01-25,0,EST,Boston,MA,42.35067,-71.06054,OZONE,32,1,Good,2111
4282,2020-01-25,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,20,1,Good,2111
4283,2020-01-26,0,EST,Boston,MA,42.35067,-71.06054,OZONE,27,1,Good,2111
4284,2020-01-26,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,15,1,Good,2111
4285,2020-01-27,0,EST,Boston,MA,42.35067,-71.06054,OZONE,18,1,Good,2111
4286,2020-01-27,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,20,1,Good,2111
4287,2020-01-28,0,EST,Boston,MA,42.35067,-71.06054,OZONE,31,1,Good,2111
4288,2020-01-28,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,14,1,Good,2111
4289,2020-01-29,0,EST,Boston,MA,42.35067,-71.06054,OZONE,31,1,Good,2111
4290,2020-01-29,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,26,1,Good,2111
4291,2020-01-30,0,EST,Boston,MA,42.35067,-71.06054,OZONE,22,1,Good,2111
4292,2020-01-30,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,35,1,Good,2111
4293,2020-01-31,0,EST,Boston,MA,42.35067,-71.06054,OZONE,31,1,Good,2111
4294,2020-01-31,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,45,1,Good,2111
4295,2020-02-01,0,EST,Boston,MA,42.35067,-71.06054,OZONE,21,1,Good,2111
4296,2020-02-01,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,48,1,Good,2111
4297,2020-02-02,0,EST,Boston,MA,42.35067,-71.06054,OZONE,22,1,Good,2111
4298,2020-02-02,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,54,2,Moderate,2111
4299,2020-02-03,0,EST,Boston,MA,42.35067,-71.06054,OZONE,21,1,Good,2111
4300,2020-02-03,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,45,1,Good,2111
4301,2020-02-04,0,EST,Boston,MA,42.35067,-71.06054,OZONE,12,1,Good,2111
4302,2020-02-04,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,50,1,Good,2111
4303,2020-02-05,0,EST,Boston,MA,42.35067,-71.06054,OZONE,24,1,Good,2111
4304,2020-02-05,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,36,1,Good,2111
4305,2020-02-06,0,EST,Boston,MA,42.35067,-71.06054,OZONE,21,1,Good,2111
4306,2020-02-06,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,23,1,Good,2111
4307,2020-02-07,0,EST,Boston,MA,42.35067,-71.06054,OZONE,29,1,Good,2111
4308,2020-02-07,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,15,1,Good,2111
4309,2020-02-08,0,EST,Boston,MA,42.35067,-71.06054,OZONE,31,1,Good,2111
4310,2020-02-08,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,28,1,Good,2111
4311,2020-02-09,0,EST,Boston,MA,42.35067,-71.06054,OZONE,29,1,Good,2111
4312,2020-02-09,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,36,1,Good,2111
4313,2020-02-10,0,EST,Boston,MA,42.35067,-71.06054,OZONE,29,1,Good,2111
4314,2020-02-10,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,39,1,Good,2111
4315,2020-02-11,0,EST,Boston,MA,42.35067,-71.06054,OZONE,20,1,Good,2111
4316,2020-02-11,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,46,1,Good,2111
4317,2020-02-12,0,EST,Boston,MA,42.35067,-71.06054,OZONE,31,1,Good,2111
4318,2020-02-12,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,38,1,Good,2111
4319,2020-02-13,0,EST,Boston,MA,42.35067,-71.06054,OZONE,20,1,Good,2111
4320,2020-02-13,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,39,1,Good,2111
4321,2020-02-14,0,EST,Boston,MA,42.35067,-71.06054,OZONE,31,1,Good,2111
4322,2020-02-14,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,27,1,Good,2111
4323,2020-02-15,0,EST,Boston,MA,42.35067,-71.06054,OZONE,31,1,Good,2111
4324,2020-02-15,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,34,1,Good,2111
4325,2020-02-16,0,EST,Boston,MA,42.35067,-71.06054,OZONE,28,1,Good,2111
4326,2020-02-16,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,42,1,Good,2111
4327,2020-02-17,0,EST,Boston,MA,42.35067,-71.06054,OZONE,33,1,Good,2111
4328,2020-02-17,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,43,1,Good,2111
4329,2020-02-18,0,EST,Boston,MA,42.35067,-71.06054,OZONE,28,1,Good,2111
4330,2020-02-18,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,33,1,Good,2111
4331,2020-02-19,0,EST,Boston,MA,42.35067,-71.06054,OZONE,32,1,Good,2111
4332,2020-02-19,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,23,1,Good,2111
4333,2020-02-20,0,EST,Boston,MA,42.35067,-71.06054,OZONE,31,1,Good,2111
4334,2020-02-20,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,24,1,Good,2111
4335,2020-02-21,0,EST,Boston,MA,42.35067,-71.06054,OZONE,29,1,Good,2111
4336,2020-02-21,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,32,1,Good,2111
4337,2020-02-22,0,EST,Boston,MA,42.35067,-71.06054,OZONE,36,1,Good,2111
4338,2020-02-22,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,46,1,Good,2111
4339,2020-02-23,0,EST,Boston,MA,42.35067,-71.06054,OZONE,41,1,Good,2111
4340,2020-02-23,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,50,1,Good,2111
4341,2020-02-24,0,EST,Boston,MA,42.35067,-71.06054,OZONE,43,1,Good,2111
4342,2020-02-24,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,53,2,Moderate,2111
4343,2020-02-25,0,EST,Boston,MA,42.35067,-71.06054,OZONE,23,1,Good,2111
4344,2020-02-25,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,48,1,Good,2111
4345,2020-02-26,0,EST,Boston,MA,42.35067,-71.06054,OZONE,35,1,Good,2111
4346,2020-02-26,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,47,1,Good,2111
4347,2020-02-27,0,EST,Boston,MA,42.35067,-71.06054,OZONE,35,1,Good,2111
4348,2020-02-27,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,11,1,Good,2111
4349,2020-02-28,0,EST,Boston,MA,42.35067,-71.06054,OZONE,35,1,Good,2111
4350,2020-02-28,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,32,1,Good,2111
4351,2020-02-29,0,EST,Boston,MA,42.35067,-71.06054,OZONE,32,1,Good,2111
4352,2020-02-29,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,33,1,Good,2111
4353,2020-03-01,0,EST,Boston,MA,42.35067,-71.06054,OZONE,31,1,Good,2111
4354,2020-03-01,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,33,1,Good,2111
4355,2020-03-02,0,EST,Boston,MA,42.35067,-71.06054,OZONE,41,1,Good,2111
4356,2020-03-02,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,45,1,Good,2111
4357,2020-03-03,0,EST,Boston,MA,42.35067,-71.06054,OZONE,39,1,Good,2111
4358,2020-03-03,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,47,1,Good,2111
4359,2020-03-04,0,EST,Boston,MA,42.35067,-71.06054,OZONE,32,1,Good,2111
4360,2020-03-04,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,28,1,Good,2111
4361,2020-03-05,0,EST,Boston,MA,42.35067,-71.06054,OZONE,32,1,Good,2111
4362,2020-03-05,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,33,1,Good,2111
4363,2020-03-06,0,EST,Boston,MA,42.35067,-71.06054,OZONE,35,1,Good,2111
4364,2020-03-06,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,48,1,Good,2111
4365,2020-03-07,0,EST,Boston,MA,42.35067,-71.06054,OZONE,38,1,Good,2111
4366,2020-03-07,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,21,1,Good,2111
4367,2020-03-08,0,EST,Boston,MA,42.35067,-71.06054,OZONE,37,1,Good,2111
4368,2020-03-08,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,33,1,Good,2111
4369,2020-03-09,0,EST,Boston,MA,42.35067,-71.06054,OZONE,44,1,Good,2111
4370,2020-03-09,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,41,1,Good,2111
4371,2020-03-10,0,EST,Boston,MA,42.35067,-71.06054,OZONE,36,1,Good,2111
4372,2020-03-10,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,42,1,Good,2111
4373,2020-03-11,0,EST,Boston,MA,42.35067,-71.06054,OZONE,32,1,Good,2111
4374,2020-03-11,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,24,1,Good,2111
4375,2020-03-12,0,EST,Boston,MA,42.35067,-71.06054,OZONE,31,1,Good,2111
4376,2020-03-12,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,33,1,Good,2111
4377,2020-03-13,0,EST,Boston,MA,42.35067,-71.06054,OZONE,33,1,Good,2111
4378,2020-03-13,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,27,1,Good,2111
4379,2020-03-14,0,EST,Boston,MA,42.35067,-71.06054,OZONE,33,1,Good,2111
4380,2020-03-14,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,28,1,Good,2111
4381,2020-03-15,0,EST,Boston,MA,42.35067,-71.06054,OZONE,42,1,Good,2111
4382,2020-03-15,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,25,1,Good,2111
4383,2020-03-16,0,EST,Boston,MA,42.35067,-71.06054,OZONE,36,1,Good,2111
4384,2020-03-16,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,26,1,Good,2111
4385,2020-03-17,0,EST,Boston,MA,42.35067,-71.06054,OZONE,25,1,Good,2111
4386,2020-03-17,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,30,1,Good,2111
4387,2020-03-18,0,EST,Boston,MA,42.35067,-71.06054,OZONE,36,1,Good,2111
4388,2020-03-18,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,25,1,Good,2111
4389,2020-03-19,0,EST,Boston,MA,42.35067,-71.06054,OZONE,31,1,Good,2111
4390,2020-03-19,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,28,1,Good,2111
4391,2020-03-20,0,EST,Boston,MA,42.35067,-71.06054,OZONE,29,1,Good,2111
4392,2020-03-20,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,32,1,Good,2111
4393,2020-03-21,0,EST,Boston,MA,42.35067,-71.06054,OZONE,37,1,Good,2111
4394,2020-03-21,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,25,1,Good,2111
4395,2020-03-22,0,EST,Boston,MA,42.35067,-71.06054,OZONE,38,1,Good,2111
4396,2020-03-22,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,31,1,Good,2111
4397,2020-03-23,0,EST,Boston,MA,42.35067,-71.06054,OZONE,34,1,Good,2111
4398,2020-03-23,0,EST,Boston,MA,42.35067,-71.06054,PM2.5,28,1,Good,2111
